provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CA,2020-07-26,7,7,0,0,0,0
CC,2020-07-26,4,4,0,0,0,0
CE,2020-07-26,1,1,0,0,0,0
CO,2020-07-26,9,9,0,0,0,0
CR,2020-07-26,5,5,0,0,0,0
CS,2020-07-26,6,6,0,0,0,0
CU,2020-07-26,2,1,0,1,0,0
GC,2020-07-26,1,1,0,0,0,0
GI,2020-07-26,28,28,0,0,0,0
GR,2020-07-26,16,16,0,0,0,0
GU,2020-07-26,4,4,0,0,0,0
H,2020-07-26,0,0,0,0,0,0
HU,2020-07-26,36,36,0,0,0,0
J,2020-07-26,4,4,0,0,0,0
L,2020-07-26,100,99,0,0,1,0
LE,2020-07-26,0,0,0,0,0,0
LO,2020-07-26,1,1,0,0,0,0
LU,2020-07-26,0,0,0,0,0,0
M,2020-07-26,277,261,0,16,0,0
MA,2020-07-26,23,23,0,0,0,0
ML,2020-07-26,4,4,0,0,0,0
MU,2020-07-26,49,49,0,0,0,0
NA,2020-07-26,79,79,0,0,0,0
NC,2020-07-26,18,18,0,0,0,0
O,2020-07-26,7,7,0,0,0,0
OR,2020-07-26,2,2,0,0,0,0
P,2020-07-26,0,0,0,0,0,0
PM,2020-07-26,48,48,0,0,0,0
PO,2020-07-26,2,2,0,0,0,0
S,2020-07-26,7,7,0,0,0,0
SA,2020-07-26,2,2,0,0,0,0
SE,2020-07-26,18,18,0,0,0,0
SG,2020-07-26,1,1,0,0,0,0
SO,2020-07-26,1,1,0,0,0,0
SS,2020-07-26,32,28,0,4,0,0
T,2020-07-26,31,31,0,0,0,0
TE,2020-07-26,44,44,0,0,0,0
TF,2020-07-26,5,5,0,0,0,0
TO,2020-07-26,20,20,0,0,0,0
V,2020-07-26,67,67,0,0,0,0
VA,2020-07-26,8,8,0,0,0,0
VI,2020-07-26,13,8,0,5,0,0
Z,2020-07-26,323,323,0,0,0,0
ZA,2020-07-26,0,0,0,0,0,0
A,2020-07-27,66,66,0,0,0,0
AB,2020-07-27,5,4,0,0,1,0
AL,2020-07-27,50,50,0,0,0,0
AV,2020-07-27,1,1,0,0,0,0
B,2020-07-27,840,838,0,0,2,0
BA,2020-07-27,8,8,0,0,0,0
BI,2020-07-27,161,149,0,12,0,0
BU,2020-07-27,16,16,0,0,0,0
C,2020-07-27,15,15,0,0,0,0
CA,2020-07-27,4,4,0,0,0,0
CC,2020-07-27,1,1,0,0,0,0
CE,2020-07-27,0,0,0,0,0,0
CO,2020-07-27,10,10,0,0,0,0
CR,2020-07-27,19,19,0,0,0,0
CS,2020-07-27,9,9,0,0,0,0
CU,2020-07-27,4,4,0,0,0,0
GC,2020-07-27,4,4,0,0,0,0
GI,2020-07-27,39,39,0,0,0,0
GR,2020-07-27,8,8,0,0,0,0
GU,2020-07-27,7,7,0,0,0,0
H,2020-07-27,4,4,0,0,0,0
HU,2020-07-27,30,30,0,0,0,0
J,2020-07-27,1,1,0,0,0,0
L,2020-07-27,106,100,0,0,6,0
LE,2020-07-27,3,3,0,0,0,0
LO,2020-07-27,8,8,0,0,0,0
LU,2020-07-27,2,2,0,0,0,0
M,2020-07-27,527,515,0,12,0,0
MA,2020-07-27,45,45,0,0,0,0
ML,2020-07-27,1,1,0,0,0,0
MU,2020-07-27,60,60,0,0,0,0
NA,2020-07-27,52,52,0,0,0,0
NC,2020-07-27,7,7,0,0,0,0
O,2020-07-27,6,6,0,0,0,0
OR,2020-07-27,4,4,0,0,0,0
P,2020-07-27,4,4,0,0,0,0
PM,2020-07-27,40,40,0,0,0,0
PO,2020-07-27,3,3,0,0,0,0
S,2020-07-27,6,6,0,0,0,0
SA,2020-07-27,3,3,0,0,0,0
SE,2020-07-27,20,20,0,0,0,0
SG,2020-07-27,2,2,0,0,0,0
SO,2020-07-27,16,14,0,0,2,0
SS,2020-07-27,49,40,0,9,0,0
T,2020-07-27,42,42,0,0,0,0
TE,2020-07-27,37,37,0,0,0,0
TF,2020-07-27,5,5,0,0,0,0
TO,2020-07-27,23,23,0,0,0,0
V,2020-07-27,135,135,0,0,0,0
VA,2020-07-27,21,21,0,0,0,0
VI,2020-07-27,30,27,0,3,0,0
Z,2020-07-27,466,466,0,0,0,0
ZA,2020-07-27,2,2,0,0,0,0
A,2020-07-28,51,51,0,0,0,0
AB,2020-07-28,7,7,0,0,0,0
AL,2020-07-28,38,38,0,0,0,0
AV,2020-07-28,1,1,0,0,0,0
B,2020-07-28,811,808,0,0,3,0
BA,2020-07-28,11,11,0,0,0,0
BI,2020-07-28,170,154,0,16,0,0
BU,2020-07-28,15,15,0,0,0,0
C,2020-07-28,27,27,0,0,0,0
CA,2020-07-28,9,9,0,0,0,0
CC,2020-07-28,10,10,0,0,0,0
CE,2020-07-28,0,0,0,0,0,0
CO,2020-07-28,19,19,0,0,0,0
CR,2020-07-28,22,21,0,0,1,0
CS,2020-07-28,6,6,0,0,0,0
CU,2020-07-28,1,1,0,0,0,0
GC,2020-07-28,5,5,0,0,0,0
GI,2020-07-28,55,55,0,0,0,0
GR,2020-07-28,8,8,0,0,0,0
GU,2020-07-28,13,13,0,0,0,0
H,2020-07-28,7,7,0,0,0,0
HU,2020-07-28,46,46,0,0,0,0
J,2020-07-28,4,4,0,0,0,0
L,2020-07-28,151,150,0,0,1,0
LE,2020-07-28,2,2,0,0,0,0
LO,2020-07-28,9,9,0,0,0,0
LU,2020-07-28,1,1,0,0,0,0
M,2020-07-28,622,604,0,18,0,0
MA,2020-07-28,36,36,0,0,0,0
ML,2020-07-28,1,1,0,0,0,0
MU,2020-07-28,74,74,0,0,0,0
NA,2020-07-28,40,40,0,0,0,0
NC,2020-07-28,9,8,0,1,0,0
O,2020-07-28,13,13,0,0,0,0
OR,2020-07-28,1,1,0,0,0,0
P,2020-07-28,3,3,0,0,0,0
PM,2020-07-28,52,52,0,0,0,0
PO,2020-07-28,6,6,0,0,0,0
S,2020-07-28,7,7,0,0,0,0
SA,2020-07-28,7,7,0,0,0,0
SE,2020-07-28,27,27,0,0,0,0
SG,2020-07-28,6,6,0,0,0,0
SO,2020-07-28,7,7,0,0,0,0
SS,2020-07-28,52,41,0,11,0,0
T,2020-07-28,36,36,0,0,0,0
TE,2020-07-28,78,78,0,0,0,0
TF,2020-07-28,4,4,0,0,0,0
TO,2020-07-28,23,23,0,0,0,0
V,2020-07-28,133,133,0,0,0,0
VA,2020-07-28,37,37,0,0,0,0
VI,2020-07-28,31,28,0,3,0,0
Z,2020-07-28,374,374,0,0,0,0
ZA,2020-07-28,3,3,0,0,0,0
A,2020-07-29,85,85,0,0,0,0
AB,2020-07-29,11,7,0,2,2,0
AL,2020-07-29,45,45,0,0,0,0
AV,2020-07-29,1,1,0,0,0,0
B,2020-07-29,856,850,0,0,5,1
BA,2020-07-29,15,15,0,0,0,0
BI,2020-07-29,144,137,0,7,0,0
BU,2020-07-29,19,19,0,0,0,0
C,2020-07-29,18,18,0,0,0,0
CA,2020-07-29,5,5,0,0,0,0
CC,2020-07-29,2,2,0,0,0,0
CE,2020-07-29,0,0,0,0,0,0
CO,2020-07-29,15,15,0,0,0,0
CR,2020-07-29,28,27,0,0,1,0
CS,2020-07-29,16,16,0,0,0,0
CU,2020-07-29,3,3,0,0,0,0
GC,2020-07-29,4,4,0,0,0,0
GI,2020-07-29,60,59,0,0,1,0
GR,2020-07-29,7,7,0,0,0,0
GU,2020-07-29,11,10,0,1,0,0
H,2020-07-29,2,2,0,0,0,0
HU,2020-07-29,96,96,0,0,0,0
J,2020-07-29,4,4,0,0,0,0
L,2020-07-29,120,118,0,0,2,0
LE,2020-07-29,2,2,0,0,0,0
LO,2020-07-29,4,4,0,0,0,0
LU,2020-07-29,3,3,0,0,0,0
M,2020-07-29,556,543,0,13,0,0
MA,2020-07-29,50,50,0,0,0,0
ML,2020-07-29,1,1,0,0,0,0
MU,2020-07-29,89,89,0,0,0,0
NA,2020-07-29,62,62,0,0,0,0
NC,2020-07-29,14,14,0,0,0,0
O,2020-07-29,15,15,0,0,0,0
OR,2020-07-29,2,2,0,0,0,0
P,2020-07-29,3,3,0,0,0,0
PM,2020-07-29,55,55,0,0,0,0
PO,2020-07-29,4,4,0,0,0,0
S,2020-07-29,11,11,0,0,0,0
SA,2020-07-29,4,4,0,0,0,0
SE,2020-07-29,23,23,0,0,0,0
SG,2020-07-29,1,1,0,0,0,0
SO,2020-07-29,7,7,0,0,0,0
SS,2020-07-29,37,31,0,6,0,0
T,2020-07-29,54,54,0,0,0,0
TE,2020-07-29,34,34,0,0,0,0
TF,2020-07-29,2,2,0,0,0,0
TO,2020-07-29,22,21,0,1,0,0
V,2020-07-29,175,175,0,0,0,0
VA,2020-07-29,31,31,0,0,0,0
VI,2020-07-29,46,39,0,7,0,0
Z,2020-07-29,388,388,0,0,0,0
ZA,2020-07-29,3,3,0,0,0,0
A,2020-07-30,58,58,0,0,0,0
AB,2020-07-30,7,6,0,0,1,0
AL,2020-07-30,79,79,0,0,0,0
AV,2020-07-30,0,0,0,0,0,0
B,2020-07-30,819,816,0,0,2,1
BA,2020-07-30,16,16,0,0,0,0
BI,2020-07-30,118,109,0,9,0,0
BU,2020-07-30,20,19,0,0,1,0
C,2020-07-30,24,24,0,0,0,0
CA,2020-07-30,18,18,0,0,0,0
CC,2020-07-30,4,4,0,0,0,0
CE,2020-07-30,0,0,0,0,0,0
CO,2020-07-30,30,30,0,0,0,0
CR,2020-07-30,19,19,0,0,0,0
CS,2020-07-30,13,13,0,0,0,0
CU,2020-07-30,0,0,0,0,0,0
GC,2020-07-30,10,10,0,0,0,0
GI,2020-07-30,57,57,0,0,0,0
GR,2020-07-30,19,19,0,0,0,0
GU,2020-07-30,12,12,0,0,0,0
H,2020-07-30,4,4,0,0,0,0
HU,2020-07-30,43,43,0,0,0,0
J,2020-07-30,5,5,0,0,0,0
L,2020-07-30,112,110,0,0,2,0
LE,2020-07-30,2,2,0,0,0,0
LO,2020-07-30,1,1,0,0,0,0
LU,2020-07-30,0,0,0,0,0,0
M,2020-07-30,582,567,0,15,0,0
MA,2020-07-30,32,32,0,0,0,0
ML,2020-07-30,4,4,0,0,0,0
MU,2020-07-30,64,64,0,0,0,0
NA,2020-07-30,52,52,0,0,0,0
NC,2020-07-30,11,11,0,0,0,0
O,2020-07-30,12,12,0,0,0,0
OR,2020-07-30,2,2,0,0,0,0
P,2020-07-30,4,4,0,0,0,0
PM,2020-07-30,77,77,0,0,0,0
PO,2020-07-30,7,7,0,0,0,0
S,2020-07-30,25,25,0,0,0,0
SA,2020-07-30,7,7,0,0,0,0
SE,2020-07-30,21,21,0,0,0,0
SG,2020-07-30,3,3,0,0,0,0
SO,2020-07-30,11,11,0,0,0,0
SS,2020-07-30,27,17,0,10,0,0
T,2020-07-30,38,38,0,0,0,0
TE,2020-07-30,44,44,0,0,0,0
TF,2020-07-30,1,1,0,0,0,0
TO,2020-07-30,19,19,0,0,0,0
V,2020-07-30,172,172,0,0,0,0
VA,2020-07-30,12,12,0,0,0,0
VI,2020-07-30,32,28,0,4,0,0
Z,2020-07-30,373,373,0,0,0,0
ZA,2020-07-30,8,8,0,0,0,0
A,2020-07-31,66,66,0,0,0,0
AB,2020-07-31,13,12,0,0,1,0
AL,2020-07-31,65,65,0,0,0,0
AV,2020-07-31,1,1,0,0,0,0
B,2020-07-31,931,929,0,0,1,1
BA,2020-07-31,18,18,0,0,0,0
BI,2020-07-31,129,113,0,16,0,0
BU,2020-07-31,43,43,0,0,0,0
C,2020-07-31,18,18,0,0,0,0
CA,2020-07-31,19,19,0,0,0,0
CC,2020-07-31,19,19,0,0,0,0
CE,2020-07-31,0,0,0,0,0,0
CO,2020-07-31,28,28,0,0,0,0
CR,2020-07-31,15,15,0,0,0,0
CS,2020-07-31,10,10,0,0,0,0
CU,2020-07-31,3,3,0,0,0,0
GC,2020-07-31,8,8,0,0,0,0
GI,2020-07-31,65,62,0,0,3,0
GR,2020-07-31,20,20,0,0,0,0
GU,2020-07-31,10,10,0,0,0,0
H,2020-07-31,9,9,0,0,0,0
HU,2020-07-31,69,69,0,0,0,0
J,2020-07-31,8,8,0,0,0,0
L,2020-07-31,111,108,0,0,3,0
LE,2020-07-31,2,2,0,0,0,0
LO,2020-07-31,7,7,0,0,0,0
LU,2020-07-31,1,1,0,0,0,0
M,2020-07-31,750,743,0,7,0,0
MA,2020-07-31,64,64,0,0,0,0
ML,2020-07-31,0,0,0,0,0,0
MU,2020-07-31,55,55,0,0,0,0
NA,2020-07-31,72,72,0,0,0,0
NC,2020-07-31,46,46,0,0,0,0
O,2020-07-31,12,12,0,0,0,0
OR,2020-07-31,5,5,0,0,0,0
P,2020-07-31,3,3,0,0,0,0
PM,2020-07-31,79,79,0,0,0,0
PO,2020-07-31,9,9,0,0,0,0
S,2020-07-31,16,16,0,0,0,0
SA,2020-07-31,24,24,0,0,0,0
SE,2020-07-31,26,26,0,0,0,0
SG,2020-07-31,7,7,0,0,0,0
SO,2020-07-31,25,25,0,0,0,0
SS,2020-07-31,31,25,0,6,0,0
T,2020-07-31,55,55,0,0,0,0
TE,2020-07-31,15,15,0,0,0,0
TF,2020-07-31,8,8,0,0,0,0
TO,2020-07-31,40,40,0,0,0,0
V,2020-07-31,170,170,0,0,0,0
VA,2020-07-31,29,29,0,0,0,0
VI,2020-07-31,42,41,0,1,0,0
Z,2020-07-31,369,369,0,0,0,0
ZA,2020-07-31,4,4,0,0,0,0
A,2020-08-01,73,73,0,0,0,0
AB,2020-08-01,5,5,0,0,0,0
AL,2020-08-01,72,72,0,0,0,0
AV,2020-08-01,2,2,0,0,0,0
B,2020-08-01,556,554,0,0,2,0
BA,2020-08-01,14,14,0,0,0,0
BI,2020-08-01,177,156,0,21,0,0
BU,2020-08-01,28,28,0,0,0,0
C,2020-08-01,21,21,0,0,0,0
CA,2020-08-01,19,19,0,0,0,0
CC,2020-08-01,4,4,0,0,0,0
CE,2020-08-01,0,0,0,0,0,0
CO,2020-08-01,19,19,0,0,0,0
CR,2020-08-01,18,18,0,0,0,0
CS,2020-08-01,11,11,0,0,0,0
CU,2020-08-01,1,1,0,0,0,0
GC,2020-08-01,18,18,0,0,0,0
GI,2020-08-01,25,25,0,0,0,0
GR,2020-08-01,17,17,0,0,0,0
GU,2020-08-01,11,11,0,0,0,0
H,2020-08-01,3,3,0,0,0,0
HU,2020-08-01,77,77,0,0,0,0
J,2020-08-01,8,8,0,0,0,0
L,2020-08-01,104,104,0,0,0,0
LE,2020-08-01,2,2,0,0,0,0
LO,2020-08-01,4,4,0,0,0,0
LU,2020-08-01,8,8,0,0,0,0
M,2020-08-01,703,691,0,12,0,0
MA,2020-08-01,65,65,0,0,0,0
ML,2020-08-01,8,8,0,0,0,0
MU,2020-08-01,82,82,0,0,0,0
NA,2020-08-01,88,88,0,0,0,0
NC,2020-08-01,15,15,0,0,0,0
O,2020-08-01,17,17,0,0,0,0
OR,2020-08-01,4,4,0,0,0,0
P,2020-08-01,0,0,0,0,0,0
PM,2020-08-01,115,115,0,0,0,0
PO,2020-08-01,9,9,0,0,0,0
S,2020-08-01,39,38,0,0,0,1
SA,2020-08-01,17,17,0,0,0,0
SE,2020-08-01,44,44,0,0,0,0
SG,2020-08-01,4,4,0,0,0,0
SO,2020-08-01,9,9,0,0,0,0
SS,2020-08-01,25,17,0,8,0,0
T,2020-08-01,42,42,0,0,0,0
TE,2020-08-01,16,16,0,0,0,0
TF,2020-08-01,11,11,0,0,0,0
TO,2020-08-01,32,32,0,0,0,0
V,2020-08-01,199,198,0,1,0,0
VA,2020-08-01,22,22,0,0,0,0
VI,2020-08-01,59,52,0,7,0,0
Z,2020-08-01,823,823,0,0,0,0
ZA,2020-08-01,2,2,0,0,0,0
A,2020-08-02,64,64,0,0,0,0
AB,2020-08-02,8,8,0,0,0,0
AL,2020-08-02,85,85,0,0,0,0
AV,2020-08-02,1,1,0,0,0,0
B,2020-08-02,378,378,0,0,0,0
BA,2020-08-02,15,15,0,0,0,0
BI,2020-08-02,221,212,0,9,0,0
BU,2020-08-02,39,39,0,0,0,0
C,2020-08-02,28,28,0,0,0,0
CA,2020-08-02,14,14,0,0,0,0
CC,2020-08-02,5,5,0,0,0,0
CE,2020-08-02,2,2,0,0,0,0
CO,2020-08-02,12,12,0,0,0,0
CR,2020-08-02,21,21,0,0,0,0
CS,2020-08-02,8,8,0,0,0,0
CU,2020-08-02,1,1,0,0,0,0
GC,2020-08-02,19,19,0,0,0,0
GI,2020-08-02,22,22,0,0,0,0
GR,2020-08-02,9,9,0,0,0,0
GU,2020-08-02,9,9,0,0,0,0
H,2020-08-02,3,3,0,0,0,0
HU,2020-08-02,30,30,0,0,0,0
J,2020-08-02,7,7,0,0,0,0
L,2020-08-02,58,58,0,0,0,0
LE,2020-08-02,0,0,0,0,0,0
LO,2020-08-02,5,4,0,0,1,0
LU,2020-08-02,4,4,0,0,0,0
M,2020-08-02,631,618,0,13,0,0
MA,2020-08-02,52,52,0,0,0,0
ML,2020-08-02,4,4,0,0,0,0
MU,2020-08-02,61,61,0,0,0,0
NA,2020-08-02,84,84,0,0,0,0
NC,2020-08-02,23,23,0,0,0,0
O,2020-08-02,11,11,0,0,0,0
OR,2020-08-02,4,4,0,0,0,0
P,2020-08-02,5,5,0,0,0,0
PM,2020-08-02,99,99,0,0,0,0
PO,2020-08-02,7,7,0,0,0,0
S,2020-08-02,23,23,0,0,0,0
SA,2020-08-02,13,13,0,0,0,0
SE,2020-08-02,29,29,0,0,0,0
SG,2020-08-02,2,2,0,0,0,0
SO,2020-08-02,4,4,0,0,0,0
SS,2020-08-02,58,50,0,8,0,0
T,2020-08-02,23,23,0,0,0,0
TE,2020-08-02,28,28,0,0,0,0
TF,2020-08-02,3,3,0,0,0,0
TO,2020-08-02,34,34,0,0,0,0
V,2020-08-02,137,137,0,0,0,0
VA,2020-08-02,12,12,0,0,0,0
VI,2020-08-02,38,33,0,5,0,0
Z,2020-08-02,427,427,0,0,0,0
ZA,2020-08-02,5,5,0,0,0,0
A,2020-08-03,71,71,0,0,0,0
AB,2020-08-03,10,10,0,0,0,0
AL,2020-08-03,107,107,0,0,0,0
AV,2020-08-03,4,4,0,0,0,0
B,2020-08-03,751,750,0,0,1,0
BA,2020-08-03,17,17,0,0,0,0
BI,2020-08-03,339,319,0,20,0,0
BU,2020-08-03,40,39,0,0,1,0
C,2020-08-03,50,50,0,0,0,0
CA,2020-08-03,20,20,0,0,0,0
CC,2020-08-03,5,5,0,0,0,0
CE,2020-08-03,0,0,0,0,0,0
CO,2020-08-03,14,14,0,0,0,0
CR,2020-08-03,16,16,0,0,0,0
CS,2020-08-03,8,8,0,0,0,0
CU,2020-08-03,2,2,0,0,0,0
GC,2020-08-03,28,28,0,0,0,0
GI,2020-08-03,44,44,0,0,0,0
GR,2020-08-03,12,12,0,0,0,0
GU,2020-08-03,19,19,0,0,0,0
H,2020-08-03,2,2,0,0,0,0
HU,2020-08-03,44,44,0,0,0,0
J,2020-08-03,15,15,0,0,0,0
L,2020-08-03,91,90,0,0,1,0
LE,2020-08-03,2,2,0,0,0,0
LO,2020-08-03,10,9,0,0,1,0
LU,2020-08-03,8,8,0,0,0,0
M,2020-08-03,996,971,0,25,0,0
MA,2020-08-03,84,84,0,0,0,0
ML,2020-08-03,4,4,0,0,0,0
MU,2020-08-03,74,74,0,0,0,0
NA,2020-08-03,106,106,0,0,0,0
NC,2020-08-03,31,31,0,0,0,0
O,2020-08-03,12,12,0,0,0,0
OR,2020-08-03,3,3,0,0,0,0
P,2020-08-03,1,1,0,0,0,0
PM,2020-08-03,156,156,0,0,0,0
PO,2020-08-03,15,15,0,0,0,0
S,2020-08-03,40,40,0,0,0,0
SA,2020-08-03,26,26,0,0,0,0
SE,2020-08-03,33,33,0,0,0,0
SG,2020-08-03,2,2,0,0,0,0
SO,2020-08-03,8,8,0,0,0,0
SS,2020-08-03,69,61,0,8,0,0
T,2020-08-03,43,43,0,0,0,0
TE,2020-08-03,17,17,0,0,0,0
TF,2020-08-03,7,7,0,0,0,0
TO,2020-08-03,43,43,0,0,0,0
V,2020-08-03,215,215,0,0,0,0
VA,2020-08-03,22,22,0,0,0,0
VI,2020-08-03,52,48,0,4,0,0
Z,2020-08-03,351,351,0,0,0,0
ZA,2020-08-03,3,3,0,0,0,0
A,2020-08-04,78,78,0,0,0,0
AB,2020-08-04,24,24,0,0,0,0
AL,2020-08-04,88,88,0,0,0,0
AV,2020-08-04,3,3,0,0,0,0
B,2020-08-04,825,823,0,0,2,0
BA,2020-08-04,4,4,0,0,0,0
BI,2020-08-04,294,270,0,24,0,0
BU,2020-08-04,87,87,0,0,0,0
C,2020-08-04,74,74,0,0,0,0
CA,2020-08-04,18,18,0,0,0,0
CC,2020-08-04,11,11,0,0,0,0
CE,2020-08-04,0,0,0,0,0,0
CO,2020-08-04,9,9,0,0,0,0
CR,2020-08-04,27,27,0,0,0,0
CS,2020-08-04,16,16,0,0,0,0
CU,2020-08-04,7,7,0,0,0,0
GC,2020-08-04,42,42,0,0,0,0
GI,2020-08-04,55,55,0,0,0,0
GR,2020-08-04,17,17,0,0,0,0
GU,2020-08-04,13,13,0,0,0,0
H,2020-08-04,3,3,0,0,0,0
HU,2020-08-04,117,117,0,0,0,0
J,2020-08-04,4,4,0,0,0,0
L,2020-08-04,98,97,0,0,1,0
LE,2020-08-04,9,9,0,0,0,0
LO,2020-08-04,8,8,0,0,0,0
LU,2020-08-04,12,12,0,0,0,0
M,2020-08-04,1148,1128,0,20,0,0
MA,2020-08-04,90,90,0,0,0,0
ML,2020-08-04,5,5,0,0,0,0
MU,2020-08-04,97,97,0,0,0,0
NA,2020-08-04,84,84,0,0,0,0
NC,2020-08-04,32,32,0,0,0,0
O,2020-08-04,19,19,0,0,0,0
OR,2020-08-04,3,3,0,0,0,0
P,2020-08-04,7,7,0,0,0,0
PM,2020-08-04,173,173,0,0,0,0
PO,2020-08-04,18,18,0,0,0,0
S,2020-08-04,49,49,0,0,0,0
SA,2020-08-04,25,25,0,0,0,0
SE,2020-08-04,54,54,0,0,0,0
SG,2020-08-04,7,7,0,0,0,0
SO,2020-08-04,16,16,0,0,0,0
SS,2020-08-04,69,61,0,8,0,0
T,2020-08-04,38,38,0,0,0,0
TE,2020-08-04,36,36,0,0,0,0
TF,2020-08-04,11,11,0,0,0,0
TO,2020-08-04,40,39,0,1,0,0
V,2020-08-04,268,268,0,0,0,0
VA,2020-08-04,27,27,0,0,0,0
VI,2020-08-04,55,53,0,2,0,0
Z,2020-08-04,411,410,0,0,1,0
ZA,2020-08-04,2,2,0,0,0,0
A,2020-08-05,94,94,0,0,0,0
AB,2020-08-05,23,22,0,0,1,0
AL,2020-08-05,106,106,0,0,0,0
AV,2020-08-05,4,4,0,0,0,0
B,2020-08-05,855,852,0,0,3,0
BA,2020-08-05,21,21,0,0,0,0
BI,2020-08-05,272,253,0,19,0,0
BU,2020-08-05,118,118,0,0,0,0
C,2020-08-05,41,41,0,0,0,0
CA,2020-08-05,29,29,0,0,0,0
CC,2020-08-05,13,13,0,0,0,0
CE,2020-08-05,0,0,0,0,0,0
CO,2020-08-05,15,15,0,0,0,0
CR,2020-08-05,30,30,0,0,0,0
CS,2020-08-05,18,18,0,0,0,0
CU,2020-08-05,6,5,0,0,1,0
GC,2020-08-05,51,51,0,0,0,0
GI,2020-08-05,41,41,0,0,0,0
GR,2020-08-05,28,28,0,0,0,0
GU,2020-08-05,19,19,0,0,0,0
H,2020-08-05,5,5,0,0,0,0
HU,2020-08-05,41,41,0,0,0,0
J,2020-08-05,27,27,0,0,0,0
L,2020-08-05,71,70,0,0,1,0
LE,2020-08-05,6,6,0,0,0,0
LO,2020-08-05,27,27,0,0,0,0
LU,2020-08-05,12,12,0,0,0,0
M,2020-08-05,1126,1111,0,15,0,0
MA,2020-08-05,114,114,0,0,0,0
ML,2020-08-05,1,1,0,0,0,0
MU,2020-08-05,65,65,0,0,0,0
NA,2020-08-05,82,82,0,0,0,0
NC,2020-08-05,34,34,0,0,0,0
O,2020-08-05,38,38,0,0,0,0
OR,2020-08-05,5,5,0,0,0,0
P,2020-08-05,4,4,0,0,0,0
PM,2020-08-05,168,168,0,0,0,0
PO,2020-08-05,16,16,0,0,0,0
S,2020-08-05,32,32,0,0,0,0
SA,2020-08-05,18,18,0,0,0,0
SE,2020-08-05,34,34,0,0,0,0
SG,2020-08-05,8,8,0,0,0,0
SO,2020-08-05,7,7,0,0,0,0
SS,2020-08-05,77,62,0,15,0,0
T,2020-08-05,39,39,0,0,0,0
TE,2020-08-05,23,23,0,0,0,0
TF,2020-08-05,17,17,0,0,0,0
TO,2020-08-05,31,30,0,1,0,0
V,2020-08-05,259,258,0,1,0,0
VA,2020-08-05,43,43,0,0,0,0
VI,2020-08-05,63,57,0,6,0,0
Z,2020-08-05,364,364,0,0,0,0
ZA,2020-08-05,4,4,0,0,0,0
A,2020-08-06,75,75,0,0,0,0
AB,2020-08-06,24,23,0,0,1,0
AL,2020-08-06,125,125,0,0,0,0
AV,2020-08-06,5,5,0,0,0,0
B,2020-08-06,778,774,0,0,3,1
BA,2020-08-06,20,20,0,0,0,0
BI,2020-08-06,238,220,0,18,0,0
BU,2020-08-06,59,59,0,0,0,0
C,2020-08-06,54,54,0,0,0,0
CA,2020-08-06,23,23,0,0,0,0
CC,2020-08-06,9,9,0,0,0,0
CE,2020-08-06,1,1,0,0,0,0
CO,2020-08-06,25,25,0,0,0,0
CR,2020-08-06,30,30,0,0,0,0
CS,2020-08-06,13,13,0,0,0,0
CU,2020-08-06,8,8,0,0,0,0
GC,2020-08-06,60,60,0,0,0,0
GI,2020-08-06,60,60,0,0,0,0
GR,2020-08-06,26,26,0,0,0,0
GU,2020-08-06,25,25,0,0,0,0
H,2020-08-06,5,5,0,0,0,0
HU,2020-08-06,51,51,0,0,0,0
J,2020-08-06,15,15,0,0,0,0
L,2020-08-06,80,79,0,0,1,0
LE,2020-08-06,11,11,0,0,0,0
LO,2020-08-06,16,16,0,0,0,0
LU,2020-08-06,3,3,0,0,0,0
M,2020-08-06,1125,1112,0,13,0,0
MA,2020-08-06,121,121,0,0,0,0
ML,2020-08-06,3,3,0,0,0,0
MU,2020-08-06,61,61,0,0,0,0
NA,2020-08-06,87,87,0,0,0,0
NC,2020-08-06,39,39,0,0,0,0
O,2020-08-06,39,39,0,0,0,0
OR,2020-08-06,3,3,0,0,0,0
P,2020-08-06,10,10,0,0,0,0
PM,2020-08-06,173,173,0,0,0,0
PO,2020-08-06,8,8,0,0,0,0
S,2020-08-06,45,45,0,0,0,0
SA,2020-08-06,18,18,0,0,0,0
SE,2020-08-06,27,27,0,0,0,0
SG,2020-08-06,4,4,0,0,0,0
SO,2020-08-06,12,12,0,0,0,0
SS,2020-08-06,99,93,0,6,0,0
T,2020-08-06,30,30,0,0,0,0
TE,2020-08-06,42,42,0,0,0,0
TF,2020-08-06,13,13,0,0,0,0
TO,2020-08-06,40,40,0,0,0,0
V,2020-08-06,237,237,0,0,0,0
VA,2020-08-06,30,30,0,0,0,0
VI,2020-08-06,53,49,0,4,0,0
Z,2020-08-06,472,472,0,0,0,0
ZA,2020-08-06,3,3,0,0,0,0
A,2020-08-07,87,87,0,0,0,0
AB,2020-08-07,25,25,0,0,0,0
AL,2020-08-07,128,128,0,0,0,0
AV,2020-08-07,5,5,0,0,0,0
B,2020-08-07,978,976,0,0,2,0
BA,2020-08-07,36,36,0,0,0,0
BI,2020-08-07,212,189,0,23,0,0
BU,2020-08-07,89,89,0,0,0,0
C,2020-08-07,62,62,0,0,0,0
CA,2020-08-07,37,37,0,0,0,0
CC,2020-08-07,7,7,0,0,0,0
