ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CE,2020-09-25,21,21,0,0,0,0
CL,2020-09-25,837,836,0,0,1,0
CM,2020-09-25,722,718,0,4,0,0
CN,2020-09-25,156,153,0,3,0,0
CT,2020-09-25,1157,1155,0,0,2,0
EX,2020-09-25,178,178,0,0,0,0
GA,2020-09-25,173,173,0,0,0,0
IB,2020-09-25,108,108,0,0,0,0
MC,2020-09-25,437,435,0,1,1,0
MD,2020-09-25,4922,4746,0,176,0,0
ML,2020-09-25,33,33,0,0,0,0
NC,2020-09-25,324,324,0,0,0,0
PV,2020-09-25,355,296,0,59,0,0
RI,2020-09-25,79,79,0,0,0,0
VC,2020-09-25,442,441,0,1,0,0
AN,2020-09-26,1291,1273,0,18,0,0
AR,2020-09-26,310,310,0,0,0,0
AS,2020-09-26,66,66,0,0,0,0
CB,2020-09-26,27,27,0,0,0,0
CE,2020-09-26,25,25,0,0,0,0
CL,2020-09-26,594,591,0,2,1,0
CM,2020-09-26,575,573,0,2,0,0
CN,2020-09-26,164,163,0,1,0,0
CT,2020-09-26,731,730,0,0,1,0
EX,2020-09-26,145,144,0,1,0,0
GA,2020-09-26,160,160,0,0,0,0
IB,2020-09-26,87,86,0,1,0,0
MC,2020-09-26,387,386,0,1,0,0
MD,2020-09-26,2166,1989,0,177,0,0
ML,2020-09-26,26,26,0,0,0,0
NC,2020-09-26,268,268,0,0,0,0
PV,2020-09-26,474,393,0,81,0,0
RI,2020-09-26,60,60,0,0,0,0
VC,2020-09-26,369,369,0,0,0,0
AN,2020-09-27,788,768,0,20,0,0
AR,2020-09-27,298,298,0,0,0,0
AS,2020-09-27,140,140,0,0,0,0
CB,2020-09-27,43,43,0,0,0,0
CE,2020-09-27,14,14,0,0,0,0
CL,2020-09-27,392,388,0,3,1,0
CM,2020-09-27,434,432,0,2,0,0
CN,2020-09-27,148,146,0,2,0,0
CT,2020-09-27,657,656,0,0,1,0
EX,2020-09-27,122,121,0,1,0,0
GA,2020-09-27,175,175,0,0,0,0
IB,2020-09-27,79,79,0,0,0,0
MC,2020-09-27,351,351,0,0,0,0
MD,2020-09-27,1784,1601,0,183,0,0
ML,2020-09-27,33,33,0,0,0,0
NC,2020-09-27,241,240,0,1,0,0
PV,2020-09-27,457,369,0,88,0,0
RI,2020-09-27,81,81,0,0,0,0
VC,2020-09-27,267,267,0,0,0,0
AN,2020-09-28,962,909,0,53,0,0
AR,2020-09-28,327,327,0,0,0,0
AS,2020-09-28,104,104,0,0,0,0
CB,2020-09-28,53,53,0,0,0,0
CE,2020-09-28,31,31,0,0,0,0
CL,2020-09-28,623,612,0,9,2,0
CM,2020-09-28,594,590,0,4,0,0
CN,2020-09-28,142,141,0,1,0,0
CT,2020-09-28,1322,1317,0,0,4,1
EX,2020-09-28,135,134,0,1,0,0
GA,2020-09-28,199,199,0,0,0,0
IB,2020-09-28,82,81,0,1,0,0
MC,2020-09-28,392,390,0,2,0,0
MD,2020-09-28,2922,2543,0,379,0,0
ML,2020-09-28,32,32,0,0,0,0
NC,2020-09-28,353,352,0,1,0,0
PV,2020-09-28,477,416,0,61,0,0
RI,2020-09-28,94,94,0,0,0,0
VC,2020-09-28,438,438,0,0,0,0
AN,2020-09-29,1303,1238,0,65,0,0
AR,2020-09-29,350,350,0,0,0,0
AS,2020-09-29,76,76,0,0,0,0
CB,2020-09-29,55,55,0,0,0,0
CE,2020-09-29,20,20,0,0,0,0
CL,2020-09-29,829,822,0,7,0,0
CM,2020-09-29,507,500,0,7,0,0
CN,2020-09-29,161,160,0,1,0,0
CT,2020-09-29,1411,1408,0,0,3,0
EX,2020-09-29,173,170,0,3,0,0
GA,2020-09-29,203,203,0,0,0,0
IB,2020-09-29,80,79,0,1,0,0
MC,2020-09-29,384,384,0,0,0,0
MD,2020-09-29,3855,3448,0,407,0,0
ML,2020-09-29,36,36,0,0,0,0
NC,2020-09-29,291,290,0,1,0,0
PV,2020-09-29,468,419,0,49,0,0
RI,2020-09-29,76,76,0,0,0,0
VC,2020-09-29,412,411,0,1,0,0
AN,2020-09-30,1475,1378,0,97,0,0
AR,2020-09-30,303,303,0,0,0,0
AS,2020-09-30,77,77,0,0,0,0
CB,2020-09-30,41,41,0,0,0,0
CE,2020-09-30,13,13,0,0,0,0
CL,2020-09-30,806,793,0,11,2,0
CM,2020-09-30,652,641,0,11,0,0
CN,2020-09-30,149,147,0,2,0,0
CT,2020-09-30,1378,1375,0,0,3,0
EX,2020-09-30,169,168,0,0,0,1
GA,2020-09-30,230,230,0,0,0,0
IB,2020-09-30,55,55,0,0,0,0
MC,2020-09-30,444,442,0,2,0,0
MD,2020-09-30,3039,2509,0,530,0,0
ML,2020-09-30,42,42,0,0,0,0
NC,2020-09-30,271,269,0,2,0,0
PV,2020-09-30,392,316,0,76,0,0
RI,2020-09-30,86,85,0,1,0,0
VC,2020-09-30,477,476,0,1,0,0
AN,2020-10-01,1631,1531,0,100,0,0
AR,2020-10-01,368,365,0,3,0,0
AS,2020-10-01,92,92,0,0,0,0
CB,2020-10-01,66,66,0,0,0,0
CE,2020-10-01,24,22,0,2,0,0
CL,2020-10-01,928,903,0,22,3,0
CM,2020-10-01,618,605,0,12,1,0
CN,2020-10-01,166,165,0,1,0,0
CT,2020-10-01,1657,1650,0,0,6,1
EX,2020-10-01,190,190,0,0,0,0
GA,2020-10-01,272,272,0,0,0,0
IB,2020-10-01,174,174,0,0,0,0
MC,2020-10-01,403,397,0,6,0,0
MD,2020-10-01,2861,2256,0,605,0,0
ML,2020-10-01,39,39,0,0,0,0
NC,2020-10-01,326,322,0,4,0,0
PV,2020-10-01,328,288,0,40,0,0
RI,2020-10-01,82,82,0,0,0,0
VC,2020-10-01,488,475,0,13,0,0
AN,2020-10-02,1754,1581,0,173,0,0
AR,2020-10-02,406,406,0,0,0,0
AS,2020-10-02,104,104,0,0,0,0
CB,2020-10-02,36,36,0,0,0,0
CE,2020-10-02,23,22,0,1,0,0
CL,2020-10-02,892,875,0,16,1,0
CM,2020-10-02,622,595,0,26,1,0
CN,2020-10-02,151,148,0,3,0,0
CT,2020-10-02,1741,1725,0,0,16,0
EX,2020-10-02,189,182,0,5,1,1
GA,2020-10-02,228,227,0,1,0,0
IB,2020-10-02,153,151,2,0,0,0
MC,2020-10-02,415,410,0,5,0,0
MD,2020-10-02,3093,2336,0,757,0,0
ML,2020-10-02,38,37,0,1,0,0
NC,2020-10-02,256,256,0,0,0,0
PV,2020-10-02,387,349,0,38,0,0
RI,2020-10-02,71,71,0,0,0,0
VC,2020-10-02,463,462,0,1,0,0
AN,2020-10-03,1384,1275,0,109,0,0
AR,2020-10-03,333,333,0,0,0,0
AS,2020-10-03,71,71,0,0,0,0
CB,2020-10-03,44,44,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CL,2020-10-03,567,541,0,26,0,0
CM,2020-10-03,487,466,0,21,0,0
CN,2020-10-03,128,127,0,1,0,0
CT,2020-10-03,1023,1001,0,0,22,0
EX,2020-10-03,135,134,0,1,0,0
GA,2020-10-03,186,186,0,0,0,0
IB,2020-10-03,134,134,0,0,0,0
MC,2020-10-03,392,386,0,6,0,0
MD,2020-10-03,1901,1286,0,615,0,0
ML,2020-10-03,36,35,0,1,0,0
NC,2020-10-03,299,292,0,7,0,0
PV,2020-10-03,463,392,0,71,0,0
RI,2020-10-03,76,76,0,0,0,0
VC,2020-10-03,424,423,0,1,0,0
AN,2020-10-04,1111,1012,0,99,0,0
AR,2020-10-04,334,333,0,1,0,0
AS,2020-10-04,92,92,0,0,0,0
CB,2020-10-04,34,34,0,0,0,0
CE,2020-10-04,17,17,0,0,0,0
CL,2020-10-04,791,756,0,35,0,0
CM,2020-10-04,393,370,0,23,0,0
CN,2020-10-04,90,89,0,1,0,0
CT,2020-10-04,916,907,0,0,9,0
EX,2020-10-04,144,140,0,2,1,1
GA,2020-10-04,235,235,0,0,0,0
IB,2020-10-04,90,90,0,0,0,0
MC,2020-10-04,370,368,0,2,0,0
MD,2020-10-04,1556,911,0,645,0,0
ML,2020-10-04,36,35,0,1,0,0
NC,2020-10-04,316,312,0,4,0,0
PV,2020-10-04,502,435,0,67,0,0
RI,2020-10-04,70,70,0,0,0,0
VC,2020-10-04,384,382,0,2,0,0
AN,2020-10-05,1585,1369,0,216,0,0
AR,2020-10-05,420,419,0,1,0,0
AS,2020-10-05,112,112,0,0,0,0
CB,2020-10-05,37,37,0,0,0,0
CE,2020-10-05,29,29,0,0,0,0
CL,2020-10-05,1073,1009,0,62,2,0
CM,2020-10-05,617,587,0,29,1,0
CN,2020-10-05,125,121,0,4,0,0
CT,2020-10-05,1870,1866,0,0,4,0
EX,2020-10-05,183,178,1,4,0,0
GA,2020-10-05,294,294,0,0,0,0
IB,2020-10-05,112,112,0,0,0,0
MC,2020-10-05,458,445,0,12,0,1
MD,2020-10-05,2637,1489,0,1148,0,0
ML,2020-10-05,55,54,0,1,0,0
NC,2020-10-05,426,413,0,13,0,0
PV,2020-10-05,502,446,0,56,0,0
RI,2020-10-05,81,80,0,1,0,0
VC,2020-10-05,596,593,0,3,0,0
AN,2020-10-06,2069,1733,0,336,0,0
AR,2020-10-06,496,494,0,2,0,0
AS,2020-10-06,203,203,0,0,0,0
CB,2020-10-06,60,60,0,0,0,0
CE,2020-10-06,20,20,0,0,0,0
CL,2020-10-06,1156,1088,0,67,1,0
CM,2020-10-06,666,615,0,51,0,0
CN,2020-10-06,118,117,0,1,0,0
CT,2020-10-06,2078,2069,0,0,9,0
EX,2020-10-06,221,218,0,3,0,0
GA,2020-10-06,455,455,0,0,0,0
IB,2020-10-06,114,113,0,1,0,0
MC,2020-10-06,468,457,0,10,0,1
MD,2020-10-06,2741,1764,0,977,0,0
ML,2020-10-06,42,41,0,1,0,0
NC,2020-10-06,402,388,0,14,0,0
PV,2020-10-06,647,569,0,78,0,0
RI,2020-10-06,137,136,0,1,0,0
VC,2020-10-06,663,651,0,12,0,0
AN,2020-10-07,2109,1750,0,359,0,0
AR,2020-10-07,523,517,0,6,0,0
AS,2020-10-07,291,291,0,0,0,0
CB,2020-10-07,58,58,0,0,0,0
CE,2020-10-07,24,23,0,1,0,0
CL,2020-10-07,1027,974,0,53,0,0
CM,2020-10-07,632,576,0,56,0,0
CN,2020-10-07,128,127,0,1,0,0
CT,2020-10-07,2126,2120,0,0,6,0
EX,2020-10-07,199,197,0,2,0,0
GA,2020-10-07,325,324,0,1,0,0
IB,2020-10-07,103,103,0,0,0,0
MC,2020-10-07,489,478,0,10,0,1
MD,2020-10-07,2557,1463,0,1094,0,0
ML,2020-10-07,47,47,0,0,0,0
NC,2020-10-07,484,474,0,10,0,0
PV,2020-10-07,614,546,0,68,0,0
RI,2020-10-07,112,110,0,2,0,0
VC,2020-10-07,607,602,0,5,0,0
AN,2020-10-08,2337,1990,0,347,0,0
AR,2020-10-08,491,490,0,1,0,0
AS,2020-10-08,201,201,0,0,0,0
CB,2020-10-08,47,47,0,0,0,0
CE,2020-10-08,34,34,0,0,0,0
CL,2020-10-08,923,874,0,47,2,0
CM,2020-10-08,650,588,0,62,0,0
CN,2020-10-08,137,134,0,3,0,0
CT,2020-10-08,2505,2495,0,0,8,2
EX,2020-10-08,229,221,0,7,0,1
GA,2020-10-08,358,357,0,1,0,0
IB,2020-10-08,102,101,0,1,0,0
MC,2020-10-08,423,407,0,16,0,0
MD,2020-10-08,2420,1438,0,982,0,0
ML,2020-10-08,61,56,0,5,0,0
NC,2020-10-08,457,447,0,10,0,0
PV,2020-10-08,432,378,0,54,0,0
RI,2020-10-08,104,103,0,1,0,0
VC,2020-10-08,717,711,0,6,0,0
AN,2020-10-09,2509,1995,0,514,0,0
AR,2020-10-09,550,547,0,3,0,0
AS,2020-10-09,178,178,0,0,0,0
CB,2020-10-09,61,61,0,0,0,0
CE,2020-10-09,24,24,0,0,0,0
CL,2020-10-09,904,873,0,29,2,0
CM,2020-10-09,736,657,0,79,0,0
CN,2020-10-09,129,126,0,3,0,0
CT,2020-10-09,2805,2797,0,0,8,0
EX,2020-10-09,227,219,0,8,0,0
GA,2020-10-09,308,308,0,0,0,0
IB,2020-10-09,107,107,0,0,0,0
MC,2020-10-09,499,481,0,13,0,5
MD,2020-10-09,2506,1464,0,1042,0,0
ML,2020-10-09,48,47,0,1,0,0
NC,2020-10-09,516,501,0,15,0,0
PV,2020-10-09,603,547,0,56,0,0
RI,2020-10-09,124,121,0,3,0,0
VC,2020-10-09,655,652,0,3,0,0
AN,2020-10-10,2001,1655,0,346,0,0
AR,2020-10-10,513,511,0,2,0,0
AS,2020-10-10,186,186,0,0,0,0
CB,2020-10-10,75,75,0,0,0,0
CE,2020-10-10,30,30,0,0,0,0
CL,2020-10-10,966,915,0,49,2,0
CM,2020-10-10,593,531,0,62,0,0
CN,2020-10-10,124,122,0,2,0,0
CT,2020-10-10,1891,1889,0,0,2,0
EX,2020-10-10,222,216,0,6,0,0
GA,2020-10-10,280,280,0,0,0,0
IB,2020-10-10,98,98,0,0,0,0
MC,2020-10-10,408,392,0,16,0,0
MD,2020-10-10,1778,977,0,801,0,0
ML,2020-10-10,58,56,0,2,0,0
NC,2020-10-10,513,502,0,11,0,0
PV,2020-10-10,491,420,0,71,0,0
RI,2020-10-10,108,105,0,3,0,0
VC,2020-10-10,581,571,0,10,0,0
AN,2020-10-11,1349,1044,0,305,0,0
AR,2020-10-11,430,430,0,0,0,0
AS,2020-10-11,189,189,0,0,0,0
CB,2020-10-11,73,73,0,0,0,0
CE,2020-10-11,22,22,0,0,0,0
CL,2020-10-11,675,600,0,75,0,0
CM,2020-10-11,431,375,0,55,1,0
CN,2020-10-11,101,99,0,2,0,0
CT,2020-10-11,1456,1455,0,0,1,0
EX,2020-10-11,187,184,1,2,0,0
GA,2020-10-11,252,249,0,2,1,0
IB,2020-10-11,87,87,0,0,0,0
MC,2020-10-11,408,395,0,11,0,2
MD,2020-10-11,1481,784,0,697,0,0
ML,2020-10-11,42,41,0,1,0,0
NC,2020-10-11,504,494,0,10,0,0
PV,2020-10-11,708,650,0,58,0,0
RI,2020-10-11,110,105,0,5,0,0
VC,2020-10-11,497,487,0,10,0,0
AN,2020-10-12,1431,1070,0,361,0,0
AR,2020-10-12,456,451,0,5,0,0
AS,2020-10-12,198,198,0,0,0,0
CB,2020-10-12,78,78,0,0,0,0
CE,2020-10-12,20,18,0,2,0,0
CL,2020-10-12,1008,934,0,73,1,0
CM,2020-10-12,517,463,0,54,0,0
CN,2020-10-12,99,97,0,2,0,0
CT,2020-10-12,1898,1896,0,0,1,1
EX,2020-10-12,198,188,1,9,0,0
GA,2020-10-12,355,354,0,1,0,0
IB,2020-10-12,60,60,0,0,0,0
MC,2020-10-12,504,472,0,31,1,0
MD,2020-10-12,1817,955,0,862,0,0
ML,2020-10-12,72,69,0,3,0,0
NC,2020-10-12,514,499,0,15,0,0
PV,2020-10-12,880,804,0,76,0,0
RI,2020-10-12,139,131,0,8,0,0
VC,2020-10-12,683,677,0,6,0,0
AN,2020-10-13,2203,1542,0,661,0,0
AR,2020-10-13,598,596,0,2,0,0
AS,2020-10-13,213,213,0,0,0,0
CB,2020-10-13,96,96,0,0,0,0
CE,2020-10-13,35,35,0,0,0,0
CL,2020-10-13,1185,1047,0,134,4,0
CM,2020-10-13,735,621,0,114,0,0
CN,2020-10-13,105,103,0,2,0,0
CT,2020-10-13,3027,3017,0,0,6,4
EX,2020-10-13,238,228,0,10,0,0
GA,2020-10-13,359,358,0,1,0,0
IB,2020-10-13,59,59,0,0,0,0
MC,2020-10-13,537,493,0,43,0,1
MD,2020-10-13,2442,1281,0,1161,0,0
ML,2020-10-13,66,65,0,1,0,0
NC,2020-10-13,544,530,0,14,0,0
PV,2020-10-13,962,846,0,116,0,0
RI,2020-10-13,154,150,0,4,0,0
VC,2020-10-13,796,783,0,13,0,0
AN,2020-10-14,3111,2342,0,769,0,0
AR,2020-10-14,749,746,0,3,0,0
AS,2020-10-14,277,277,0,0,0,0
CB,2020-10-14,137,137,0,0,0,0
CE,2020-10-14,45,45,0,0,0,0
CL,2020-10-14,1237,1166,0,70,1,0
CM,2020-10-14,779,675,0,104,0,0
CN,2020-10-14,107,105,0,2,0,0
CT,2020-10-14,3423,3411,0,0,11,1
EX,2020-10-14,309,292,2,15,0,0
GA,2020-10-14,416,416,0,0,0,0
IB,2020-10-14,42,40,2,0,0,0
MC,2020-10-14,625,584,0,38,0,3
MD,2020-10-14,2254,1293,0,961,0,0
ML,2020-10-14,71,67,0,4,0,0
NC,2020-10-14,567,536,0,31,0,0
PV,2020-10-14,857,741,0,116,0,0
RI,2020-10-14,146,137,0,9,0,0
VC,2020-10-14,1032,1017,0,15,0,0
AN,2020-10-15,3332,2527,0,805,0,0
AR,2020-10-15,768,758,0,10,0,0
AS,2020-10-15,259,259,0,0,0,0
CB,2020-10-15,85,85,0,0,0,0
CE,2020-10-15,43,42,0,1,0,0
CL,2020-10-15,1190,1097,0,92,1,0
CM,2020-10-15,839,722,0,117,0,0
CN,2020-10-15,112,108,0,4,0,0
CT,2020-10-15,3664,3646,0,0,13,5
EX,2020-10-15,304,291,1,12,0,0
GA,2020-10-15,402,399,0,3,0,0
IB,2020-10-15,26,26,0,0,0,0
MC,2020-10-15,568,526,0,40,0,2
MD,2020-10-15,2211,1170,0,1041,0,0
ML,2020-10-15,81,76,0,5,0,0
NC,2020-10-15,498,477,0,21,0,0
PV,2020-10-15,770,694,0,76,0,0
RI,2020-10-15,168,156,0,12,0,0
VC,2020-10-15,991,967,0,24,0,0
AN,2020-10-16,3462,2628,0,834,0,0
AR,2020-10-16,813,806,0,7,0,0
AS,2020-10-16,208,208,0,0,0,0
CB,2020-10-16,113,113,0,0,0,0
CE,2020-10-16,40,38,0,2,0,0
CL,2020-10-16,1322,1181,0,136,5,0
CM,2020-10-16,813,669,0,144,0,0
CN,2020-10-16,147,144,0,3,0,0
CT,2020-10-16,3940,3924,0,0,10,6
EX,2020-10-16,315,288,1,26,0,0
GA,2020-10-16,423,421,0,1,1,0
IB,2020-10-16,39,38,0,1,0,0
MC,2020-10-16,643,579,2,62,0,0
MD,2020-10-16,2468,1362,0,1106,0,0
ML,2020-10-16,94,93,0,1,0,0
NC,2020-10-16,521,502,0,19,0,0
PV,2020-10-16,736,658,0,78,0,0
RI,2020-10-16,202,188,0,14,0,0
VC,2020-10-16,1092,1068,0,24,0,0
AN,2020-10-17,2818,2230,0,588,0,0
AR,2020-10-17,667,662,0,5,0,0
AS,2020-10-17,181,181,0,0,0,0
CB,2020-10-17,127,127,0,0,0,0
CE,2020-10-17,42,38,0,4,0,0
CL,2020-10-17,1342,1203,0,136,3,0
CM,2020-10-17,554,459,0,95,0,0
CN,2020-10-17,108,108,0,0,0,0
CT,2020-10-17,2675,2662,0,0,4,9
EX,2020-10-17,364,341,1,22,0,0
GA,2020-10-17,444,439,0,5,0,0
IB,2020-10-17,40,40,0,0,0,0
MC,2020-10-17,655,588,0,66,0,1
MD,2020-10-17,1625,888,0,737,0,0
ML,2020-10-17,78,77,0,1,0,0
NC,2020-10-17,455,436,0,19,0,0
PV,2020-10-17,837,765,0,72,0,0
RI,2020-10-17,153,138,0,15,0,0
VC,2020-10-17,999,969,0,30,0,0
AN,2020-10-18,1800,1285,0,515,0,0
AR,2020-10-18,736,725,0,11,0,0
AS,2020-10-18,270,270,0,0,0,0
CB,2020-10-18,167,167,0,0,0,0
CE,2020-10-18,41,39,0,2,0,0
CL,2020-10-18,1233,1089,0,143,1,0
CM,2020-10-18,614,518,0,96,0,0
CN,2020-10-18,124,122,0,2,0,0
CT,2020-10-18,2477,2472,0,0,2,3
EX,2020-10-18,273,236,2,34,1,0
GA,2020-10-18,425,422,0,3,0,0
IB,2020-10-18,47,46,0,1,0,0
MC,2020-10-18,565,475,0,90,0,0
MD,2020-10-18,1434,651,0,783,0,0
ML,2020-10-18,65,62,0,3,0,0
NC,2020-10-18,546,527,0,19,0,0
PV,2020-10-18,1031,939,0,92,0,0
RI,2020-10-18,142,114,0,28,0,0
VC,2020-10-18,929,898,0,31,0,0
AN,2020-10-19,3448,2370,0,1078,0,0
AR,2020-10-19,1082,1071,0,10,1,0
AS,2020-10-19,325,325,0,0,0,0
CB,2020-10-19,186,186,0,0,0,0
CE,2020-10-19,66,60,0,6,0,0
CL,2020-10-19,1761,1571,0,188,2,0
CM,2020-10-19,850,669,0,181,0,0
CN,2020-10-19,116,116,0,0,0,0
CT,2020-10-19,4913,4907,0,0,6,0
EX,2020-10-19,347,283,3,61,0,0
GA,2020-10-19,597,589,0,8,0,0
IB,2020-10-19,103,98,1,4,0,0
MC,2020-10-19,757,640,0,114,0,3
MD,2020-10-19,2403,1175,0,1228,0,0
ML,2020-10-19,90,87,0,3,0,0
NC,2020-10-19,734,694,0,40,0,0
PV,2020-10-19,1309,1175,0,134,0,0
RI,2020-10-19,193,174,0,19,0,0
VC,2020-10-19,1401,1337,0,64,0,0
AN,2020-10-20,4129,2938,0,1191,0,0
AR,2020-10-20,1074,1071,0,3,0,0
AS,2020-10-20,383,383,0,0,0,0
CB,2020-10-20,178,178,0,0,0,0
CE,2020-10-20,44,38,0,5,1,0
CL,2020-10-20,1853,1582,0,270,1,0
CM,2020-10-20,965,802,0,162,1,0
CN,2020-10-20,135,132,0,3,0,0
CT,2020-10-20,5570,5554,0,1,15,0
EX,2020-10-20,455,411,1,43,0,0
GA,2020-10-20,637,628,0,9,0,0
IB,2020-10-20,118,115,0,3,0,0
MC,2020-10-20,736,617,0,117,0,2
MD,2020-10-20,2446,1296,0,1150,0,0
ML,2020-10-20,84,74,0,10,0,0
NC,2020-10-20,622,576,0,46,0,0
PV,2020-10-20,1320,1157,0,163,0,0
RI,2020-10-20,207,194,0,13,0,0
VC,2020-10-20,1567,1498,0,69,0,0
AN,2020-10-21,4590,3191,0,1399,0,0
AR,2020-10-21,1135,1123,0,12,0,0
AS,2020-10-21,304,304,0,0,0,0
CB,2020-10-21,177,177,0,0,0,0
CE,2020-10-21,46,41,0,5,0,0
CL,2020-10-21,1668,1481,0,186,1,0
CM,2020-10-21,1007,848,0,159,0,0
CN,2020-10-21,121,120,0,1,0,0
CT,2020-10-21,5507,5500,0,0,6,1
EX,2020-10-21,454,390,1,63,0,0
GA,2020-10-21,615,610,0,5,0,0
IB,2020-10-21,159,154,3,2,0,0
MC,2020-10-21,812,672,1,133,1,5
MD,2020-10-21,2030,1118,0,912,0,0
ML,2020-10-21,99,87,0,12,0,0
NC,2020-10-21,589,537,0,52,0,0
PV,2020-10-21,1162,1045,0,117,0,0
RI,2020-10-21,200,189,0,11,0,0
VC,2020-10-21,1487,1391,0,96,0,0
AN,2020-10-22,4477,3163,0,1314,0,0
AR,2020-10-22,1074,1064,0,7,3,0
AS,2020-10-22,248,248,0,0,0,0
CB,2020-10-22,152,152,0,0,0,0
CE,2020-10-22,57,44,0,13,0,0
CL,2020-10-22,1556,1387,0,166,3,0
CM,2020-10-22,968,794,0,174,0,0
CN,2020-10-22,124,123,0,1,0,0
CT,2020-10-22,5417,5411,0,0,4,2
EX,2020-10-22,448,366,2,80,0,0
GA,2020-10-22,583,572,0,11,0,0
IB,2020-10-22,182,179,0,3,0,0
MC,2020-10-22,796,694,0,100,1,1
MD,2020-10-22,1833,1012,0,821,0,0
ML,2020-10-22,82,73,0,9,0,0
NC,2020-10-22,498,458,0,40,0,0
PV,2020-10-22,1035,926,0,109,0,0
RI,2020-10-22,179,165,0,14,0,0
VC,2020-10-22,1438,1351,0,87,0,0
AN,2020-10-23,4652,3200,0,1452,0,0
AR,2020-10-23,1082,1077,0,5,0,0
AS,2020-10-23,242,242,0,0,0,0
CB,2020-10-23,151,151,0,0,0,0
CE,2020-10-23,51,36,0,15,0,0
CL,2020-10-23,1658,1422,0,235,1,0
CM,2020-10-23,1066,886,0,180,0,0
CN,2020-10-23,91,85,0,6,0,0
CT,2020-10-23,5255,5244,0,1,10,0
EX,2020-10-23,489,410,1,77,0,1
GA,2020-10-23,620,607,0,12,1,0
IB,2020-10-23,186,182,0,4,0,0
MC,2020-10-23,918,757,1,160,0,0
MD,2020-10-23,2353,1267,0,1086,0,0
ML,2020-10-23,93,74,0,19,0,0
NC,2020-10-23,505,466,0,39,0,0
PV,2020-10-23,1091,935,0,156,0,0
RI,2020-10-23,189,184,0,5,0,0
VC,2020-10-23,1539,1445,0,94,0,0
AN,2020-10-24,3367,2508,0,859,0,0
AR,2020-10-24,954,937,0,17,0,0
AS,2020-10-24,345,345,0,0,0,0
CB,2020-10-24,168,168,0,0,0,0
CE,2020-10-24,57,30,0,27,0,0
CL,2020-10-24,1436,1264,0,168,4,0
CM,2020-10-24,767,630,0,137,0,0
CN,2020-10-24,123,117,0,6,0,0
CT,2020-10-24,3311,3311,0,0,0,0
EX,2020-10-24,463,404,5,53,0,1
GA,2020-10-24,734,721,0,13,0,0
IB,2020-10-24,183,176,0,7,0,0
MC,2020-10-24,775,647,1,125,0,2
MD,2020-10-24,1249,690,0,559,0,0
ML,2020-10-24,88,82,0,6,0,0
NC,2020-10-24,578,516,0,62,0,0
PV,2020-10-24,1245,1062,0,183,0,0
RI,2020-10-24,160,148,0,12,0,0
VC,2020-10-24,1404,1288,0,116,0,0
AN,2020-10-25,2320,1610,0,710,0,0
AR,2020-10-25,893,888,0,5,0,0
AS,2020-10-25,409,409,0,0,0,0
CB,2020-10-25,161,161,0,0,0,0
CE,2020-10-25,49,20,0,29,0,0
CL,2020-10-25,1499,1301,0,197,1,0
CM,2020-10-25,848,708,0,140,0,0
CN,2020-10-25,76,72,0,4,0,0
CT,2020-10-25,3032,3029,0,0,2,1
EX,2020-10-25,380,326,1,53,0,0
GA,2020-10-25,655,645,0,10,0,0
IB,2020-10-25,176,173,0,3,0,0
MC,2020-10-25,639,504,2,130,1,2
MD,2020-10-25,1148,584,0,564,0,0
ML,2020-10-25,55,46,0,9,0,0
NC,2020-10-25,507,433,0,74,0,0
PV,2020-10-25,1312,1130,0,182,0,0
RI,2020-10-25,132,128,0,4,0,0
VC,2020-10-25,1145,1030,0,115,0,0
AN,2020-10-26,3903,2468,0,1435,0,0
AR,2020-10-26,1150,1145,0,5,0,0
AS,2020-10-26,443,443,0,0,0,0
CB,2020-10-26,180,180,0,0,0,0
CE,2020-10-26,69,26,0,43,0,0
CL,2020-10-26,1933,1684,0,246,3,0
CM,2020-10-26,1095,900,0,194,1,0
CN,2020-10-26,123,118,0,5,0,0
CT,2020-10-26,5055,5049,0,0,6,0
EX,2020-10-26,532,443,1,88,0,0
GA,2020-10-26,794,779,0,15,0,0
IB,2020-10-26,252,248,1,3,0,0
MC,2020-10-26,793,579,4,208,1,1
MD,2020-10-26,2231,1029,0,1202,0,0
ML,2020-10-26,78,51,0,27,0,0
NC,2020-10-26,545,437,0,108,0,0
PV,2020-10-26,1433,1270,0,163,0,0
RI,2020-10-26,179,169,0,10,0,0
VC,2020-10-26,1686,1548,0,138,0,0
AN,2020-10-27,4512,2972,0,1540,0,0
AR,2020-10-27,1025,1019,0,6,0,0
