ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
VC,2020-09-30,453,453,0,0,0
AN,2020-10-01,1081,998,0,83,0
AR,2020-10-01,361,357,0,4,0
AS,2020-10-01,105,105,0,0,0
CB,2020-10-01,62,62,0,0,0
CE,2020-10-01,20,19,0,0,1
CL,2020-10-01,854,833,0,21,0
CM,2020-10-01,603,594,0,9,0
CN,2020-10-01,161,160,0,0,1
CT,2020-10-01,1561,1559,0,2,0
EX,2020-10-01,199,199,0,0,0
GA,2020-10-01,261,261,0,0,0
IB,2020-10-01,175,175,0,0,0
MC,2020-10-01,384,384,0,0,0
MD,2020-10-01,2578,1994,0,584,0
ML,2020-10-01,38,38,0,0,0
NC,2020-10-01,324,320,0,4,0
PV,2020-10-01,274,274,0,0,0
RI,2020-10-01,78,78,0,0,0
VC,2020-10-01,435,435,0,0,0
AN,2020-10-02,1508,1366,0,142,0
AR,2020-10-02,398,396,0,2,0
AS,2020-10-02,89,89,0,0,0
CB,2020-10-02,31,31,0,0,0
CE,2020-10-02,22,22,0,0,0
CL,2020-10-02,848,836,0,12,0
CM,2020-10-02,629,609,0,20,0
CN,2020-10-02,149,145,0,0,4
CT,2020-10-02,1654,1650,0,4,0
EX,2020-10-02,154,146,0,7,1
GA,2020-10-02,217,217,0,0,0
IB,2020-10-02,156,155,1,0,0
MC,2020-10-02,408,408,0,0,0
MD,2020-10-02,2776,2020,0,756,0
ML,2020-10-02,35,35,0,0,0
NC,2020-10-02,257,257,0,0,0
PV,2020-10-02,342,342,0,0,0
RI,2020-10-02,69,68,0,0,1
VC,2020-10-02,434,434,0,0,0
AN,2020-10-03,1066,979,0,87,0
AR,2020-10-03,329,329,0,0,0
AS,2020-10-03,115,115,0,0,0
CB,2020-10-03,40,40,0,0,0
CE,2020-10-03,17,17,0,0,0
CL,2020-10-03,533,504,0,29,0
CM,2020-10-03,474,455,0,19,0
CN,2020-10-03,134,133,0,0,1
CT,2020-10-03,946,945,0,1,0
EX,2020-10-03,119,118,0,1,0
GA,2020-10-03,209,209,0,0,0
IB,2020-10-03,136,136,0,0,0
MC,2020-10-03,383,383,0,0,0
MD,2020-10-03,1712,1116,0,596,0
ML,2020-10-03,35,34,0,1,0
NC,2020-10-03,299,292,0,7,0
PV,2020-10-03,405,405,0,0,0
RI,2020-10-03,75,75,0,0,0
VC,2020-10-03,375,375,0,0,0
AN,2020-10-04,922,843,0,79,0
AR,2020-10-04,332,331,0,1,0
AS,2020-10-04,116,116,0,0,0
CB,2020-10-04,36,36,0,0,0
CE,2020-10-04,17,15,0,0,2
CL,2020-10-04,766,732,0,34,0
CM,2020-10-04,367,349,0,18,0
CN,2020-10-04,91,91,0,0,0
CT,2020-10-04,851,851,0,0,0
EX,2020-10-04,147,144,0,2,1
GA,2020-10-04,246,246,0,0,0
IB,2020-10-04,90,90,0,0,0
MC,2020-10-04,361,361,0,0,0
MD,2020-10-04,1406,780,0,626,0
ML,2020-10-04,31,30,0,1,0
NC,2020-10-04,312,308,0,4,0
PV,2020-10-04,437,437,0,0,0
RI,2020-10-04,68,68,0,0,0
VC,2020-10-04,339,339,0,0,0
AN,2020-10-05,1418,1225,0,193,0
AR,2020-10-05,406,401,0,5,0
AS,2020-10-05,125,125,0,0,0
CB,2020-10-05,31,31,0,0,0
CE,2020-10-05,27,27,0,0,0
CL,2020-10-05,1048,980,0,68,0
CM,2020-10-05,601,574,0,27,0
CN,2020-10-05,116,113,0,0,3
CT,2020-10-05,1768,1765,0,3,0
EX,2020-10-05,181,177,1,2,1
GA,2020-10-05,425,425,0,0,0
IB,2020-10-05,118,118,0,0,0
MC,2020-10-05,425,425,0,0,0
MD,2020-10-05,2422,1258,0,1164,0
ML,2020-10-05,53,52,0,1,0
NC,2020-10-05,423,410,0,13,0
PV,2020-10-05,448,448,0,0,0
RI,2020-10-05,81,78,0,1,2
VC,2020-10-05,536,536,0,0,0
AN,2020-10-06,1950,1630,0,320,0
AR,2020-10-06,480,478,0,2,0
AS,2020-10-06,226,226,0,0,0
CB,2020-10-06,61,61,0,0,0
CE,2020-10-06,18,18,0,0,0
CL,2020-10-06,1145,1071,0,74,0
CM,2020-10-06,645,601,0,44,0
CN,2020-10-06,117,116,0,0,1
CT,2020-10-06,1993,1988,0,5,0
EX,2020-10-06,205,202,0,3,0
GA,2020-10-06,354,354,0,0,0
IB,2020-10-06,115,115,0,0,0
MC,2020-10-06,439,439,0,0,0
MD,2020-10-06,2523,1513,0,1010,0
ML,2020-10-06,40,39,0,1,0
NC,2020-10-06,401,388,0,13,0
PV,2020-10-06,580,580,0,0,0
RI,2020-10-06,141,138,0,1,2
VC,2020-10-06,598,598,0,0,0
AN,2020-10-07,1984,1661,0,323,0
AR,2020-10-07,492,483,0,9,0
AS,2020-10-07,235,235,0,0,0
CB,2020-10-07,65,65,0,0,0
CE,2020-10-07,22,22,0,0,0
CL,2020-10-07,1020,966,0,54,0
CM,2020-10-07,593,548,0,45,0
CN,2020-10-07,123,121,0,0,2
CT,2020-10-07,2008,2004,0,4,0
EX,2020-10-07,171,170,0,1,0
GA,2020-10-07,303,303,0,0,0
IB,2020-10-07,107,106,0,1,0
MC,2020-10-07,453,453,0,0,0
MD,2020-10-07,2367,1233,0,1134,0
ML,2020-10-07,42,42,0,0,0
NC,2020-10-07,480,472,0,8,0
PV,2020-10-07,558,558,0,0,0
RI,2020-10-07,107,105,0,2,0
VC,2020-10-07,519,519,0,0,0
AN,2020-10-08,2173,1871,0,302,0
AR,2020-10-08,492,483,0,9,0
AS,2020-10-08,164,164,0,0,0
CB,2020-10-08,45,45,0,0,0
CE,2020-10-08,31,30,0,0,1
CL,2020-10-08,866,817,0,49,0
CM,2020-10-08,595,546,0,49,0
CN,2020-10-08,131,128,0,0,3
CT,2020-10-08,2348,2345,0,2,1
EX,2020-10-08,217,207,0,9,1
GA,2020-10-08,334,334,0,0,0
IB,2020-10-08,111,110,0,1,0
MC,2020-10-08,377,377,0,0,0
MD,2020-10-08,2195,1202,0,993,0
ML,2020-10-08,50,46,0,4,0
NC,2020-10-08,448,438,0,10,0
PV,2020-10-08,367,367,0,0,0
RI,2020-10-08,107,105,0,1,1
VC,2020-10-08,576,576,0,0,0
AN,2020-10-09,2247,1815,0,432,0
AR,2020-10-09,517,508,0,9,0
AS,2020-10-09,142,142,0,0,0
CB,2020-10-09,59,59,0,0,0
CE,2020-10-09,22,22,0,0,0
CL,2020-10-09,802,767,0,35,0
CM,2020-10-09,656,606,0,50,0
CN,2020-10-09,121,118,0,0,3
CT,2020-10-09,2485,2478,0,7,0
EX,2020-10-09,234,225,0,9,0
GA,2020-10-09,275,275,0,0,0
IB,2020-10-09,118,118,0,0,0
MC,2020-10-09,436,436,0,0,0
MD,2020-10-09,2247,1200,0,1047,0
ML,2020-10-09,42,41,0,1,0
NC,2020-10-09,507,492,0,15,0
PV,2020-10-09,534,534,0,0,0
RI,2020-10-09,118,116,0,2,0
VC,2020-10-09,515,515,0,0,0
AN,2020-10-10,1461,1207,0,254,0
AR,2020-10-10,495,479,0,16,0
AS,2020-10-10,186,186,0,0,0
CB,2020-10-10,55,55,0,0,0
CE,2020-10-10,28,28,0,0,0
CL,2020-10-10,826,780,0,46,0
CM,2020-10-10,516,470,0,46,0
CN,2020-10-10,114,112,0,0,2
CT,2020-10-10,1474,1474,0,0,0
EX,2020-10-10,224,220,0,4,0
GA,2020-10-10,241,241,0,0,0
IB,2020-10-10,118,118,0,0,0
MC,2020-10-10,347,347,0,0,0
MD,2020-10-10,1324,600,0,724,0
ML,2020-10-10,46,44,0,2,0
NC,2020-10-10,504,493,0,11,0
PV,2020-10-10,412,412,0,0,0
RI,2020-10-10,111,108,0,3,0
VC,2020-10-10,412,412,0,0,0
AN,2020-10-11,893,679,0,214,0
AR,2020-10-11,414,405,0,9,0
AS,2020-10-11,190,190,0,0,0
CB,2020-10-11,58,58,0,0,0
CE,2020-10-11,18,18,0,0,0
CL,2020-10-11,601,523,0,78,0
CM,2020-10-11,339,305,0,34,0
CN,2020-10-11,94,92,0,0,2
CT,2020-10-11,1181,1181,0,0,0
EX,2020-10-11,244,240,0,4,0
GA,2020-10-11,234,233,0,1,0
IB,2020-10-11,111,111,0,0,0
MC,2020-10-11,336,336,0,0,0
MD,2020-10-11,1050,457,0,593,0
ML,2020-10-11,27,26,0,1,0
NC,2020-10-11,492,482,0,10,0
PV,2020-10-11,644,644,0,0,0
RI,2020-10-11,113,109,0,4,0
VC,2020-10-11,306,306,0,0,0
AN,2020-10-12,858,633,0,225,0
AR,2020-10-12,386,370,0,16,0
AS,2020-10-12,198,198,0,0,0
CB,2020-10-12,68,68,0,0,0
CE,2020-10-12,12,11,0,1,0
CL,2020-10-12,881,795,0,86,0
CM,2020-10-12,351,317,0,34,0
CN,2020-10-12,87,85,0,0,2
CT,2020-10-12,1291,1290,0,0,1
EX,2020-10-12,284,274,1,9,0
GA,2020-10-12,368,368,0,0,0
IB,2020-10-12,108,108,0,0,0
MC,2020-10-12,367,367,0,0,0
MD,2020-10-12,1080,428,0,652,0
ML,2020-10-12,49,48,0,1,0
NC,2020-10-12,493,479,0,14,0
PV,2020-10-12,821,821,0,0,0
RI,2020-10-12,134,126,0,7,1
VC,2020-10-12,355,355,0,0,0
AN,2020-10-13,1582,1098,0,484,0
AR,2020-10-13,414,387,0,27,0
AS,2020-10-13,212,212,0,0,0
CB,2020-10-13,112,112,0,0,0
CE,2020-10-13,21,21,0,0,0
CL,2020-10-13,1032,886,0,146,0
CM,2020-10-13,490,427,0,63,0
CN,2020-10-13,98,97,0,0,1
CT,2020-10-13,2309,2304,0,3,2
EX,2020-10-13,304,296,0,8,0
GA,2020-10-13,368,368,0,0,0
IB,2020-10-13,116,116,0,0,0
MC,2020-10-13,350,350,0,0,0
MD,2020-10-13,1812,794,0,1018,0
ML,2020-10-13,35,34,0,1,0
NC,2020-10-13,504,492,0,12,0
PV,2020-10-13,859,859,0,0,0
RI,2020-10-13,139,134,0,3,2
VC,2020-10-13,392,392,0,0,0
AN,2020-10-14,2569,1955,0,614,0
AR,2020-10-14,540,505,0,35,0
AS,2020-10-14,278,278,0,0,0
CB,2020-10-14,157,157,0,0,0
CE,2020-10-14,18,18,0,0,0
CL,2020-10-14,1137,1072,0,65,0
CM,2020-10-14,470,421,0,49,0
CN,2020-10-14,88,86,0,0,2
CT,2020-10-14,2691,2686,0,3,2
EX,2020-10-14,306,291,2,13,0
GA,2020-10-14,499,499,0,0,0
IB,2020-10-14,113,113,0,0,0
MC,2020-10-14,378,378,0,0,0
MD,2020-10-14,2385,1214,0,1171,0
ML,2020-10-14,38,36,0,2,0
NC,2020-10-14,490,464,0,26,0
PV,2020-10-14,734,734,0,0,0
RI,2020-10-14,129,120,0,9,0
VC,2020-10-14,520,520,0,0,0
AN,2020-10-15,2751,2179,0,572,0
AR,2020-10-15,489,419,0,70,0
AS,2020-10-15,259,259,0,0,0
CB,2020-10-15,55,55,0,0,0
CE,2020-10-15,15,12,0,1,2
CL,2020-10-15,898,845,0,53,0
CM,2020-10-15,432,382,0,50,0
CN,2020-10-15,78,76,0,0,2
CT,2020-10-15,2901,2891,0,5,5
EX,2020-10-15,209,198,1,10,0
GA,2020-10-15,396,396,0,0,0
IB,2020-10-15,77,76,1,0,0
MC,2020-10-15,274,274,0,0,0
MD,2020-10-15,2131,1076,0,1054,1
ML,2020-10-15,44,42,0,2,0
NC,2020-10-15,395,378,0,17,0
PV,2020-10-15,658,658,0,0,0
RI,2020-10-15,117,105,0,12,0
VC,2020-10-15,383,383,0,0,0
AN,2020-10-16,2013,1731,0,282,0
AR,2020-10-16,434,358,0,76,0
AS,2020-10-16,206,206,0,0,0
CB,2020-10-16,55,55,0,0,0
CE,2020-10-16,1,1,0,0,0
CL,2020-10-16,513,471,0,42,0
CM,2020-10-16,348,291,0,57,0
CN,2020-10-16,117,116,0,0,1
CT,2020-10-16,3223,3214,0,4,5
EX,2020-10-16,269,240,1,28,0
GA,2020-10-16,379,379,0,0,0
IB,2020-10-16,88,88,0,0,0
MC,2020-10-16,245,245,0,0,0
MD,2020-10-16,2209,1175,0,1034,0
ML,2020-10-16,35,35,0,0,0
NC,2020-10-16,327,314,0,13,0
PV,2020-10-16,619,619,0,0,0
RI,2020-10-16,118,106,0,12,0
VC,2020-10-16,307,307,0,0,0
AN,2020-10-17,860,700,0,160,0
AR,2020-10-17,263,221,0,42,0
AS,2020-10-17,0,0,0,0,0
CB,2020-10-17,8,8,0,0,0
CE,2020-10-17,6,6,0,0,0
CL,2020-10-17,342,326,0,16,0
CM,2020-10-17,101,95,0,6,0
CN,2020-10-17,41,39,0,0,2
CT,2020-10-17,1162,1157,0,0,5
EX,2020-10-17,116,108,0,8,0
GA,2020-10-17,75,75,0,0,0
IB,2020-10-17,55,54,0,1,0
MC,2020-10-17,201,201,0,0,0
MD,2020-10-17,491,325,0,166,0
ML,2020-10-17,22,22,0,0,0
NC,2020-10-17,219,206,0,13,0
PV,2020-10-17,55,55,0,0,0
RI,2020-10-17,67,54,0,13,0
VC,2020-10-17,290,290,0,0,0
AN,2020-10-18,430,315,0,115,0
AR,2020-10-18,216,169,0,47,0
AS,2020-10-18,2,2,0,0,0
CB,2020-10-18,1,1,0,0,0
CE,2020-10-18,1,1,0,0,0
CL,2020-10-18,142,138,0,4,0
CM,2020-10-18,90,87,0,3,0
CN,2020-10-18,64,64,0,0,0
CT,2020-10-18,1004,1001,0,0,3
EX,2020-10-18,68,58,0,10,0
GA,2020-10-18,21,21,0,0,0
IB,2020-10-18,32,31,0,1,0
MC,2020-10-18,71,71,0,0,0
MD,2020-10-18,251,101,0,150,0
ML,2020-10-18,22,21,0,1,0
NC,2020-10-18,196,193,0,3,0
PV,2020-10-18,1,1,0,0,0
RI,2020-10-18,53,33,0,20,0
VC,2020-10-18,148,148,0,0,0
AN,2020-10-19,247,174,0,73,0
AR,2020-10-19,429,378,0,51,0
AS,2020-10-19,0,0,0,0,0
CB,2020-10-19,20,20,0,0,0
CE,2020-10-19,1,1,0,0,0
CL,2020-10-19,10,9,0,1,0
CM,2020-10-19,21,19,0,2,0
CN,2020-10-19,37,37,0,0,0
CT,2020-10-19,331,331,0,0,0
EX,2020-10-19,17,11,0,6,0
GA,2020-10-19,4,4,0,0,0
IB,2020-10-19,17,17,0,0,0
MC,2020-10-19,8,8,0,0,0
MD,2020-10-19,1269,346,0,923,0
ML,2020-10-19,15,15,0,0,0
NC,2020-10-19,15,15,0,0,0
PV,2020-10-19,3,3,0,0,0
RI,2020-10-19,50,41,0,8,1
VC,2020-10-19,40,40,0,0,0
AN,2020-10-20,0,0,0,0,0
AR,2020-10-20,0,0,0,0,0
AS,2020-10-20,0,0,0,0,0
CB,2020-10-20,0,0,0,0,0
CE,2020-10-20,0,0,0,0,0
CL,2020-10-20,0,0,0,0,0
CM,2020-10-20,0,0,0,0,0
CN,2020-10-20,0,0,0,0,0
CT,2020-10-20,0,0,0,0,0
EX,2020-10-20,0,0,0,0,0
GA,2020-10-20,0,0,0,0,0
IB,2020-10-20,0,0,0,0,0
MC,2020-10-20,0,0,0,0,0
MD,2020-10-20,0,0,0,0,0
ML,2020-10-20,0,0,0,0,0
NC,2020-10-20,0,0,0,0,0
PV,2020-10-20,0,0,0,0,0
RI,2020-10-20,1,0,0,1,0
VC,2020-10-20,0,0,0,0,0
