provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
HU,2020-07-06,24,24,0,0,0
J,2020-07-06,0,0,0,0,0
L,2020-07-06,154,154,0,0,0
LE,2020-07-06,4,4,0,0,0
LO,2020-07-06,0,0,0,0,0
LU,2020-07-06,17,17,0,0,0
M,2020-07-06,70,69,0,1,0
MA,2020-07-06,3,3,0,0,0
ME,2020-07-06,0,0,0,0,0
MU,2020-07-06,8,8,0,0,0
NA,2020-07-06,12,12,0,0,0
O,2020-07-06,0,0,0,0,0
OR,2020-07-06,0,0,0,0,0
P,2020-07-06,2,2,0,0,0
PM,2020-07-06,4,3,1,0,0
PO,2020-07-06,5,5,0,0,0
S,2020-07-06,0,0,0,0,0
SA,2020-07-06,2,2,0,0,0
SE,2020-07-06,2,2,0,0,0
SG,2020-07-06,1,1,0,0,0
SO,2020-07-06,1,1,0,0,0
SS,2020-07-06,27,27,0,0,0
T,2020-07-06,14,13,0,0,1
TE,2020-07-06,8,8,0,0,0
TF,2020-07-06,1,1,0,0,0
TO,2020-07-06,5,5,0,0,0
V,2020-07-06,16,16,0,0,0
VA,2020-07-06,3,2,0,1,0
VI,2020-07-06,0,0,0,0,0
Z,2020-07-06,43,43,0,0,0
ZA,2020-07-06,0,0,0,0,0
A,2020-07-07,4,4,0,0,0
AB,2020-07-07,0,0,0,0,0
AL,2020-07-07,5,5,0,0,0
AV,2020-07-07,0,0,0,0,0
B,2020-07-07,219,218,0,1,0
BA,2020-07-07,15,15,0,0,0
BI,2020-07-07,4,4,0,0,0
BU,2020-07-07,1,1,0,0,0
C,2020-07-07,0,0,0,0,0
CA,2020-07-07,2,2,0,0,0
CC,2020-07-07,1,1,0,0,0
CE,2020-07-07,0,0,0,0,0
CO,2020-07-07,2,2,0,0,0
CR,2020-07-07,12,12,0,0,0
CS,2020-07-07,3,3,0,0,0
CU,2020-07-07,0,0,0,0,0
GC,2020-07-07,1,1,0,0,0
GI,2020-07-07,23,23,0,0,0
GR,2020-07-07,13,13,0,0,0
GU,2020-07-07,2,2,0,0,0
H,2020-07-07,0,0,0,0,0
HU,2020-07-07,32,32,0,0,0
J,2020-07-07,1,1,0,0,0
L,2020-07-07,179,178,0,1,0
LE,2020-07-07,1,1,0,0,0
LO,2020-07-07,3,3,0,0,0
LU,2020-07-07,20,20,0,0,0
M,2020-07-07,62,61,0,1,0
MA,2020-07-07,7,7,0,0,0
ME,2020-07-07,0,0,0,0,0
MU,2020-07-07,14,14,0,0,0
NA,2020-07-07,13,13,0,0,0
O,2020-07-07,0,0,0,0,0
OR,2020-07-07,0,0,0,0,0
P,2020-07-07,0,0,0,0,0
PM,2020-07-07,1,1,0,0,0
PO,2020-07-07,1,1,0,0,0
S,2020-07-07,1,1,0,0,0
SA,2020-07-07,1,1,0,0,0
SE,2020-07-07,2,2,0,0,0
SG,2020-07-07,2,2,0,0,0
SO,2020-07-07,1,0,0,1,0
SS,2020-07-07,21,21,0,0,0
T,2020-07-07,13,13,0,0,0
TE,2020-07-07,8,8,0,0,0
TF,2020-07-07,1,1,0,0,0
TO,2020-07-07,1,1,0,0,0
V,2020-07-07,18,18,0,0,0
VA,2020-07-07,2,2,0,0,0
VI,2020-07-07,7,7,0,0,0
Z,2020-07-07,50,50,0,0,0
ZA,2020-07-07,0,0,0,0,0
A,2020-07-08,9,9,0,0,0
AB,2020-07-08,0,0,0,0,0
AL,2020-07-08,18,18,0,0,0
AV,2020-07-08,0,0,0,0,0
B,2020-07-08,236,235,0,1,0
BA,2020-07-08,5,5,0,0,0
BI,2020-07-08,16,16,0,0,0
BU,2020-07-08,3,3,0,0,0
C,2020-07-08,2,2,0,0,0
CA,2020-07-08,3,3,0,0,0
CC,2020-07-08,1,1,0,0,0
CE,2020-07-08,0,0,0,0,0
CO,2020-07-08,1,1,0,0,0
CR,2020-07-08,13,13,0,0,0
CS,2020-07-08,3,3,0,0,0
CU,2020-07-08,1,1,0,0,0
GC,2020-07-08,8,8,0,0,0
GI,2020-07-08,28,28,0,0,0
GR,2020-07-08,25,25,0,0,0
GU,2020-07-08,1,1,0,0,0
H,2020-07-08,0,0,0,0,0
HU,2020-07-08,18,18,0,0,0
J,2020-07-08,2,2,0,0,0
L,2020-07-08,209,208,0,1,0
LE,2020-07-08,1,1,0,0,0
LO,2020-07-08,5,5,0,0,0
LU,2020-07-08,25,25,0,0,0
M,2020-07-08,90,90,0,0,0
MA,2020-07-08,7,7,0,0,0
ME,2020-07-08,0,0,0,0,0
MU,2020-07-08,16,16,0,0,0
NA,2020-07-08,7,7,0,0,0
O,2020-07-08,2,2,0,0,0
OR,2020-07-08,2,2,0,0,0
P,2020-07-08,1,1,0,0,0
PM,2020-07-08,4,4,0,0,0
PO,2020-07-08,2,2,0,0,0
S,2020-07-08,2,2,0,0,0
SA,2020-07-08,1,1,0,0,0
SE,2020-07-08,0,0,0,0,0
SG,2020-07-08,2,1,0,1,0
SO,2020-07-08,1,1,0,0,0
SS,2020-07-08,15,15,0,0,0
T,2020-07-08,12,12,0,0,0
TE,2020-07-08,3,3,0,0,0
TF,2020-07-08,0,0,0,0,0
TO,2020-07-08,4,4,0,0,0
V,2020-07-08,17,17,0,0,0
VA,2020-07-08,2,2,0,0,0
VI,2020-07-08,6,6,0,0,0
Z,2020-07-08,53,53,0,0,0
ZA,2020-07-08,0,0,0,0,0
A,2020-07-09,6,6,0,0,0
AB,2020-07-09,1,1,0,0,0
AL,2020-07-09,9,9,0,0,0
AV,2020-07-09,1,1,0,0,0
B,2020-07-09,245,245,0,0,0
BA,2020-07-09,22,22,0,0,0
BI,2020-07-09,12,12,0,0,0
BU,2020-07-09,0,0,0,0,0
C,2020-07-09,2,2,0,0,0
CA,2020-07-09,2,2,0,0,0
CC,2020-07-09,1,1,0,0,0
CE,2020-07-09,0,0,0,0,0
CO,2020-07-09,0,0,0,0,0
CR,2020-07-09,15,15,0,0,0
CS,2020-07-09,2,2,0,0,0
CU,2020-07-09,2,2,0,0,0
GC,2020-07-09,5,5,0,0,0
GI,2020-07-09,31,31,0,0,0
GR,2020-07-09,19,19,0,0,0
GU,2020-07-09,2,2,0,0,0
H,2020-07-09,0,0,0,0,0
HU,2020-07-09,20,20,0,0,0
J,2020-07-09,1,1,0,0,0
L,2020-07-09,216,216,0,0,0
LE,2020-07-09,0,0,0,0,0
LO,2020-07-09,1,1,0,0,0
LU,2020-07-09,16,16,0,0,0
M,2020-07-09,89,86,0,3,0
MA,2020-07-09,5,5,0,0,0
ME,2020-07-09,0,0,0,0,0
MU,2020-07-09,6,6,0,0,0
NA,2020-07-09,29,29,0,0,0
O,2020-07-09,0,0,0,0,0
OR,2020-07-09,0,0,0,0,0
P,2020-07-09,0,0,0,0,0
PM,2020-07-09,6,6,0,0,0
PO,2020-07-09,2,2,0,0,0
S,2020-07-09,1,1,0,0,0
SA,2020-07-09,0,0,0,0,0
SE,2020-07-09,0,0,0,0,0
SG,2020-07-09,1,1,0,0,0
SO,2020-07-09,2,2,0,0,0
SS,2020-07-09,16,16,0,0,0
T,2020-07-09,17,16,0,0,1
TE,2020-07-09,1,1,0,0,0
TF,2020-07-09,3,2,0,0,1
TO,2020-07-09,6,6,0,0,0
V,2020-07-09,19,19,0,0,0
VA,2020-07-09,4,4,0,0,0
VI,2020-07-09,6,6,0,0,0
Z,2020-07-09,67,67,0,0,0
ZA,2020-07-09,0,0,0,0,0
A,2020-07-10,4,4,0,0,0
AB,2020-07-10,1,1,0,0,0
AL,2020-07-10,29,29,0,0,0
AV,2020-07-10,1,1,0,0,0
B,2020-07-10,366,366,0,0,0
BA,2020-07-10,45,45,0,0,0
BI,2020-07-10,8,8,0,0,0
BU,2020-07-10,1,1,0,0,0
C,2020-07-10,0,0,0,0,0
CA,2020-07-10,1,1,0,0,0
CC,2020-07-10,0,0,0,0,0
CE,2020-07-10,0,0,0,0,0
CO,2020-07-10,0,0,0,0,0
CR,2020-07-10,14,14,0,0,0
CS,2020-07-10,3,3,0,0,0
CU,2020-07-10,0,0,0,0,0
GC,2020-07-10,2,2,0,0,0
GI,2020-07-10,37,37,0,0,0
GR,2020-07-10,14,14,0,0,0
GU,2020-07-10,4,4,0,0,0
H,2020-07-10,1,1,0,0,0
HU,2020-07-10,29,29,0,0,0
J,2020-07-10,1,1,0,0,0
L,2020-07-10,232,231,0,1,0
LE,2020-07-10,2,2,0,0,0
LO,2020-07-10,10,10,0,0,0
LU,2020-07-10,5,5,0,0,0
M,2020-07-10,76,73,0,3,0
MA,2020-07-10,12,12,0,0,0
ME,2020-07-10,0,0,0,0,0
MU,2020-07-10,9,9,0,0,0
NA,2020-07-10,20,20,0,0,0
O,2020-07-10,2,2,0,0,0
OR,2020-07-10,1,1,0,0,0
P,2020-07-10,1,1,0,0,0
PM,2020-07-10,8,8,0,0,0
PO,2020-07-10,1,1,0,0,0
S,2020-07-10,1,1,0,0,0
SA,2020-07-10,0,0,0,0,0
SE,2020-07-10,2,2,0,0,0
SG,2020-07-10,2,2,0,0,0
SO,2020-07-10,1,1,0,0,0
SS,2020-07-10,14,14,0,0,0
T,2020-07-10,13,13,0,0,0
TE,2020-07-10,2,2,0,0,0
TF,2020-07-10,1,1,0,0,0
TO,2020-07-10,5,5,0,0,0
V,2020-07-10,26,26,0,0,0
VA,2020-07-10,7,6,0,1,0
VI,2020-07-10,2,2,0,0,0
Z,2020-07-10,99,99,0,0,0
ZA,2020-07-10,1,1,0,0,0
A,2020-07-11,7,7,0,0,0
AB,2020-07-11,1,1,0,0,0
AL,2020-07-11,24,24,0,0,0
AV,2020-07-11,0,0,0,0,0
B,2020-07-11,207,207,0,0,0
BA,2020-07-11,18,18,0,0,0
BI,2020-07-11,12,12,0,0,0
BU,2020-07-11,2,2,0,0,0
C,2020-07-11,2,2,0,0,0
CA,2020-07-11,0,0,0,0,0
CC,2020-07-11,0,0,0,0,0
CE,2020-07-11,0,0,0,0,0
CO,2020-07-11,3,3,0,0,0
CR,2020-07-11,4,4,0,0,0
CS,2020-07-11,6,6,0,0,0
CU,2020-07-11,1,1,0,0,0
GC,2020-07-11,0,0,0,0,0
GI,2020-07-11,18,18,0,0,0
GR,2020-07-11,14,14,0,0,0
GU,2020-07-11,3,3,0,0,0
H,2020-07-11,1,1,0,0,0
HU,2020-07-11,46,46,0,0,0
J,2020-07-11,0,0,0,0,0
L,2020-07-11,168,168,0,0,0
LE,2020-07-11,0,0,0,0,0
LO,2020-07-11,3,3,0,0,0
LU,2020-07-11,7,7,0,0,0
M,2020-07-11,54,52,0,2,0
MA,2020-07-11,7,7,0,0,0
ME,2020-07-11,0,0,0,0,0
MU,2020-07-11,17,17,0,0,0
NA,2020-07-11,35,35,0,0,0
O,2020-07-11,3,3,0,0,0
OR,2020-07-11,2,2,0,0,0
P,2020-07-11,0,0,0,0,0
PM,2020-07-11,7,7,0,0,0
PO,2020-07-11,2,2,0,0,0
S,2020-07-11,1,1,0,0,0
SA,2020-07-11,0,0,0,0,0
SE,2020-07-11,1,1,0,0,0
SG,2020-07-11,1,1,0,0,0
SO,2020-07-11,3,3,0,0,0
SS,2020-07-11,23,23,0,0,0
T,2020-07-11,14,14,0,0,0
TE,2020-07-11,3,3,0,0,0
TF,2020-07-11,1,1,0,0,0
TO,2020-07-11,2,2,0,0,0
V,2020-07-11,22,22,0,0,0
VA,2020-07-11,6,6,0,0,0
VI,2020-07-11,5,5,0,0,0
Z,2020-07-11,103,103,0,0,0
ZA,2020-07-11,0,0,0,0,0
A,2020-07-12,6,6,0,0,0
AB,2020-07-12,0,0,0,0,0
AL,2020-07-12,19,19,0,0,0
AV,2020-07-12,1,1,0,0,0
B,2020-07-12,230,226,0,1,3
BA,2020-07-12,11,11,0,0,0
BI,2020-07-12,26,26,0,0,0
BU,2020-07-12,1,1,0,0,0
C,2020-07-12,3,3,0,0,0
CA,2020-07-12,0,0,0,0,0
CC,2020-07-12,1,1,0,0,0
CE,2020-07-12,0,0,0,0,0
CO,2020-07-12,2,2,0,0,0
CR,2020-07-12,6,6,0,0,0
CS,2020-07-12,1,1,0,0,0
CU,2020-07-12,1,1,0,0,0
GC,2020-07-12,0,0,0,0,0
GI,2020-07-12,17,17,0,0,0
GR,2020-07-12,5,5,0,0,0
GU,2020-07-12,1,1,0,0,0
H,2020-07-12,0,0,0,0,0
HU,2020-07-12,25,25,0,0,0
J,2020-07-12,0,0,0,0,0
L,2020-07-12,192,191,0,1,0
LE,2020-07-12,0,0,0,0,0
LO,2020-07-12,2,2,0,0,0
LU,2020-07-12,4,4,0,0,0
M,2020-07-12,64,61,0,3,0
MA,2020-07-12,6,6,0,0,0
ME,2020-07-12,2,2,0,0,0
MU,2020-07-12,12,12,0,0,0
NA,2020-07-12,23,23,0,0,0
O,2020-07-12,0,0,0,0,0
OR,2020-07-12,0,0,0,0,0
P,2020-07-12,1,1,0,0,0
PM,2020-07-12,4,4,0,0,0
PO,2020-07-12,0,0,0,0,0
S,2020-07-12,2,2,0,0,0
SA,2020-07-12,2,2,0,0,0
SE,2020-07-12,0,0,0,0,0
SG,2020-07-12,0,0,0,0,0
SO,2020-07-12,0,0,0,0,0
SS,2020-07-12,12,12,0,0,0
T,2020-07-12,21,21,0,0,0
TE,2020-07-12,10,10,0,0,0
TF,2020-07-12,2,2,0,0,0
TO,2020-07-12,3,3,0,0,0
V,2020-07-12,11,11,0,0,0
VA,2020-07-12,3,3,0,0,0
VI,2020-07-12,5,5,0,0,0
Z,2020-07-12,95,95,0,0,0
ZA,2020-07-12,0,0,0,0,0
A,2020-07-13,15,15,0,0,0
AB,2020-07-13,2,2,0,0,0
AL,2020-07-13,12,12,0,0,0
AV,2020-07-13,0,0,0,0,0
B,2020-07-13,443,440,0,3,0
BA,2020-07-13,11,11,0,0,0
BI,2020-07-13,25,25,0,0,0
BU,2020-07-13,1,1,0,0,0
C,2020-07-13,2,2,0,0,0
CA,2020-07-13,4,4,0,0,0
CC,2020-07-13,2,2,0,0,0
CE,2020-07-13,0,0,0,0,0
CO,2020-07-13,4,4,0,0,0
CR,2020-07-13,7,7,0,0,0
CS,2020-07-13,4,4,0,0,0
CU,2020-07-13,0,0,0,0,0
GC,2020-07-13,1,1,0,0,0
GI,2020-07-13,35,35,0,0,0
GR,2020-07-13,11,11,0,0,0
GU,2020-07-13,2,2,0,0,0
H,2020-07-13,1,1,0,0,0
HU,2020-07-13,40,40,0,0,0
J,2020-07-13,2,2,0,0,0
L,2020-07-13,226,225,0,1,0
LE,2020-07-13,0,0,0,0,0
LO,2020-07-13,4,4,0,0,0
LU,2020-07-13,4,4,0,0,0
M,2020-07-13,109,106,0,3,0
MA,2020-07-13,10,10,0,0,0
ME,2020-07-13,0,0,0,0,0
MU,2020-07-13,13,13,0,0,0
NA,2020-07-13,40,40,0,0,0
O,2020-07-13,0,0,0,0,0
OR,2020-07-13,0,0,0,0,0
P,2020-07-13,1,1,0,0,0
PM,2020-07-13,8,8,0,0,0
PO,2020-07-13,2,2,0,0,0
S,2020-07-13,1,1,0,0,0
SA,2020-07-13,1,1,0,0,0
SE,2020-07-13,4,4,0,0,0
SG,2020-07-13,1,1,0,0,0
SO,2020-07-13,4,4,0,0,0
SS,2020-07-13,26,26,0,0,0
T,2020-07-13,22,21,0,0,1
TE,2020-07-13,6,6,0,0,0
TF,2020-07-13,4,4,0,0,0
TO,2020-07-13,6,6,0,0,0
V,2020-07-13,29,29,0,0,0
VA,2020-07-13,7,7,0,0,0
VI,2020-07-13,2,2,0,0,0
Z,2020-07-13,185,185,0,0,0
ZA,2020-07-13,0,0,0,0,0
A,2020-07-14,12,12,0,0,0
AB,2020-07-14,2,2,0,0,0
AL,2020-07-14,54,54,0,0,0
AV,2020-07-14,0,0,0,0,0
B,2020-07-14,422,421,0,1,0
BA,2020-07-14,3,3,0,0,0
BI,2020-07-14,33,33,0,0,0
BU,2020-07-14,1,1,0,0,0
C,2020-07-14,3,3,0,0,0
CA,2020-07-14,2,2,0,0,0
CC,2020-07-14,0,0,0,0,0
CE,2020-07-14,1,1,0,0,0
CO,2020-07-14,0,0,0,0,0
CR,2020-07-14,10,10,0,0,0
CS,2020-07-14,5,5,0,0,0
CU,2020-07-14,3,3,0,0,0
GC,2020-07-14,1,1,0,0,0
GI,2020-07-14,37,37,0,0,0
GR,2020-07-14,13,13,0,0,0
GU,2020-07-14,2,2,0,0,0
H,2020-07-14,0,0,0,0,0
HU,2020-07-14,50,50,0,0,0
J,2020-07-14,2,2,0,0,0
L,2020-07-14,191,190,0,1,0
LE,2020-07-14,2,2,0,0,0
LO,2020-07-14,6,6,0,0,0
LU,2020-07-14,2,2,0,0,0
M,2020-07-14,130,127,0,3,0
MA,2020-07-14,18,18,0,0,0
ME,2020-07-14,0,0,0,0,0
MU,2020-07-14,21,21,0,0,0
NA,2020-07-14,51,51,0,0,0
O,2020-07-14,2,2,0,0,0
OR,2020-07-14,0,0,0,0,0
P,2020-07-14,3,3,0,0,0
PM,2020-07-14,11,11,0,0,0
PO,2020-07-14,4,4,0,0,0
S,2020-07-14,2,2,0,0,0
SA,2020-07-14,1,1,0,0,0
SE,2020-07-14,5,5,0,0,0
SG,2020-07-14,2,2,0,0,0
SO,2020-07-14,2,2,0,0,0
SS,2020-07-14,40,40,0,0,0
T,2020-07-14,20,20,0,0,0
TE,2020-07-14,14,14,0,0,0
TF,2020-07-14,1,1,0,0,0
TO,2020-07-14,7,7,0,0,0
V,2020-07-14,38,38,0,0,0
VA,2020-07-14,4,4,0,0,0
VI,2020-07-14,5,5,0,0,0
Z,2020-07-14,218,218,0,0,0
ZA,2020-07-14,0,0,0,0,0
A,2020-07-15,22,22,0,0,0
AB,2020-07-15,2,2,0,0,0
AL,2020-07-15,14,14,0,0,0
AV,2020-07-15,1,1,0,0,0
B,2020-07-15,546,544,0,1,1
BA,2020-07-15,6,6,0,0,0
BI,2020-07-15,47,47,0,0,0
BU,2020-07-15,1,1,0,0,0
C,2020-07-15,7,7,0,0,0
CA,2020-07-15,2,2,0,0,0
CC,2020-07-15,7,7,0,0,0
CE,2020-07-15,0,0,0,0,0
CO,2020-07-15,11,11,0,0,0
CR,2020-07-15,14,14,0,0,0
CS,2020-07-15,14,14,0,0,0
CU,2020-07-15,0,0,0,0,0
GC,2020-07-15,6,6,0,0,0
GI,2020-07-15,31,31,0,0,0
GR,2020-07-15,13,13,0,0,0
GU,2020-07-15,5,5,0,0,0
H,2020-07-15,0,0,0,0,0
HU,2020-07-15,69,68,0,1,0
J,2020-07-15,0,0,0,0,0
L,2020-07-15,286,284,0,1,1
LE,2020-07-15,4,4,0,0,0
LO,2020-07-15,2,2,0,0,0
LU,2020-07-15,3,3,0,0,0
M,2020-07-15,136,133,0,3,0
MA,2020-07-15,16,16,0,0,0
ME,2020-07-15,0,0,0,0,0
MU,2020-07-15,32,32,0,0,0
NA,2020-07-15,43,43,0,0,0
O,2020-07-15,2,2,0,0,0
OR,2020-07-15,1,1,0,0,0
P,2020-07-15,0,0,0,0,0
PM,2020-07-15,14,14,0,0,0
PO,2020-07-15,4,4,0,0,0
S,2020-07-15,4,4,0,0,0
SA,2020-07-15,1,1,0,0,0
SE,2020-07-15,8,8,0,0,0
SG,2020-07-15,0,0,0,0,0
SO,2020-07-15,2,2,0,0,0
SS,2020-07-15,37,37,0,0,0
T,2020-07-15,24,24,0,0,0
TE,2020-07-15,17,17,0,0,0
TF,2020-07-15,3,3,0,0,0
TO,2020-07-15,8,8,0,0,0
V,2020-07-15,45,45,0,0,0
VA,2020-07-15,3,3,0,0,0
VI,2020-07-15,10,10,0,0,0
Z,2020-07-15,270,270,0,0,0
ZA,2020-07-15,0,0,0,0,0
A,2020-07-16,16,16,0,0,0
AB,2020-07-16,3,3,0,0,0
AL,2020-07-16,13,13,0,0,0
AV,2020-07-16,0,0,0,0,0
B,2020-07-16,523,523,0,0,0
BA,2020-07-16,7,7,0,0,0
BI,2020-07-16,39,39,0,0,0
BU,2020-07-16,8,8,0,0,0
C,2020-07-16,9,9,0,0,0
CA,2020-07-16,1,1,0,0,0
CC,2020-07-16,13,13,0,0,0
CE,2020-07-16,0,0,0,0,0
CO,2020-07-16,11,11,0,0,0
CR,2020-07-16,10,10,0,0,0
CS,2020-07-16,7,7,0,0,0
CU,2020-07-16,3,3,0,0,0
GC,2020-07-16,2,2,0,0,0
GI,2020-07-16,41,41,0,0,0
GR,2020-07-16,24,24,0,0,0
GU,2020-07-16,6,6,0,0,0
H,2020-07-16,0,0,0,0,0
HU,2020-07-16,51,51,0,0,0
J,2020-07-16,2,2,0,0,0
L,2020-07-16,214,212,0,2,0
LE,2020-07-16,2,2,0,0,0
LO,2020-07-16,9,8,0,0,1
LU,2020-07-16,1,1,0,0,0
M,2020-07-16,112,111,0,1,0
MA,2020-07-16,21,21,0,0,0
ME,2020-07-16,0,0,0,0,0
MU,2020-07-16,24,24,0,0,0
NA,2020-07-16,47,47,0,0,0
O,2020-07-16,1,1,0,0,0
OR,2020-07-16,0,0,0,0,0
P,2020-07-16,2,2,0,0,0
PM,2020-07-16,7,7,0,0,0
PO,2020-07-16,5,5,0,0,0
S,2020-07-16,5,5,0,0,0
SA,2020-07-16,0,0,0,0,0
SE,2020-07-16,3,3,0,0,0
SG,2020-07-16,1,1,0,0,0
SO,2020-07-16,4,4,0,0,0
SS,2020-07-16,78,78,0,0,0
T,2020-07-16,26,26,0,0,0
TE,2020-07-16,22,22,0,0,0
TF,2020-07-16,1,1,0,0,0
TO,2020-07-16,4,4,0,0,0
V,2020-07-16,46,46,0,0,0
VA,2020-07-16,4,4,0,0,0
VI,2020-07-16,10,10,0,0,0
Z,2020-07-16,223,223,0,0,0
ZA,2020-07-16,0,0,0,0,0
A,2020-07-17,37,37,0,0,0
AB,2020-07-17,1,1,0,0,0
AL,2020-07-17,14,14,0,0,0
AV,2020-07-17,0,0,0,0,0
B,2020-07-17,681,681,0,0,0
BA,2020-07-17,5,5,0,0,0
BI,2020-07-17,51,51,0,0,0
BU,2020-07-17,4,4,0,0,0
C,2020-07-17,4,4,0,0,0
CA,2020-07-17,2,2,0,0,0
CC,2020-07-17,0,0,0,0,0
CE,2020-07-17,0,0,0,0,0
CO,2020-07-17,30,30,0,0,0
CR,2020-07-17,4,4,0,0,0
CS,2020-07-17,9,9,0,0,0
CU,2020-07-17,5,5,0,0,0
GC,2020-07-17,1,1,0,0,0
GI,2020-07-17,42,42,0,0,0
GR,2020-07-17,27,27,0,0,0
GU,2020-07-17,5,5,0,0,0
H,2020-07-17,1,1,0,0,0
HU,2020-07-17,87,87,0,0,0
J,2020-07-17,1,1,0,0,0
L,2020-07-17,225,225,0,0,0
LE,2020-07-17,2,1,0,1,0
LO,2020-07-17,11,5,0,1,5
LU,2020-07-17,4,4,0,0,0
M,2020-07-17,162,160,0,2,0
MA,2020-07-17,15,15,0,0,0
ME,2020-07-17,0,0,0,0,0
MU,2020-07-17,31,31,0,0,0
NA,2020-07-17,73,73,0,0,0
O,2020-07-17,1,1,0,0,0
OR,2020-07-17,0,0,0,0,0
P,2020-07-17,1,1,0,0,0
PM,2020-07-17,6,6,0,0,0
PO,2020-07-17,1,1,0,0,0
S,2020-07-17,3,3,0,0,0
SA,2020-07-17,1,1,0,0,0
SE,2020-07-17,6,6,0,0,0
SG,2020-07-17,1,1,0,0,0
SO,2020-07-17,3,3,0,0,0
SS,2020-07-17,40,40,0,0,0
T,2020-07-17,31,30,0,0,1
TE,2020-07-17,10,10,0,0,0
TF,2020-07-17,3,3,0,0,0
TO,2020-07-17,10,10,0,0,0
V,2020-07-17,45,45,0,0,0
VA,2020-07-17,2,1,0,1,0
VI,2020-07-17,10,10,0,0,0
Z,2020-07-17,300,300,0,0,0
ZA,2020-07-17,1,1,0,0,0
A,2020-07-18,26,26,0,0,0
AB,2020-07-18,1,1,0,0,0
AL,2020-07-18,31,31,0,0,0
AV,2020-07-18,0,0,0,0,0
B,2020-07-18,424,424,0,0,0
BA,2020-07-18,3,3,0,0,0
BI,2020-07-18,79,79,0,0,0
BU,2020-07-18,7,7,0,0,0
C,2020-07-18,2,2,0,0,0
CA,2020-07-18,3,3,0,0,0
CC,2020-07-18,2,2,0,0,0
CE,2020-07-18,0,0,0,0,0
CO,2020-07-18,27,27,0,0,0
CR,2020-07-18,6,6,0,0,0
CS,2020-07-18,8,8,0,0,0
CU,2020-07-18,0,0,0,0,0
GC,2020-07-18,5,5,0,0,0
GI,2020-07-18,30,30,0,0,0
GR,2020-07-18,8,8,0,0,0
GU,2020-07-18,0,0,0,0,0
H,2020-07-18,0,0,0,0,0
HU,2020-07-18,58,58,0,0,0
J,2020-07-18,1,1,0,0,0
L,2020-07-18,287,287,0,0,0
LE,2020-07-18,2,2,0,0,0
LO,2020-07-18,7,5,0,0,2
LU,2020-07-18,3,3,0,0,0
M,2020-07-18,120,120,0,0,0
MA,2020-07-18,12,12,0,0,0
ME,2020-07-18,0,0,0,0,0
MU,2020-07-18,21,21,0,0,0
NA,2020-07-18,78,78,0,0,0
O,2020-07-18,1,1,0,0,0
OR,2020-07-18,0,0,0,0,0
P,2020-07-18,1,1,0,0,0
PM,2020-07-18,7,7,0,0,0
PO,2020-07-18,6,6,0,0,0
S,2020-07-18,12,12,0,0,0
SA,2020-07-18,2,2,0,0,0
SE,2020-07-18,3,3,0,0,0
SG,2020-07-18,1,1,0,0,0
SO,2020-07-18,6,5,0,1,0
SS,2020-07-18,96,96,0,0,0
T,2020-07-18,25,24,0,0,1
TE,2020-07-18,9,9,0,0,0
TF,2020-07-18,5,5,0,0,0
TO,2020-07-18,5,5,0,0,0
V,2020-07-18,57,57,0,0,0
VA,2020-07-18,6,6,0,0,0
VI,2020-07-18,10,10,0,0,0
Z,2020-07-18,266,266,0,0,0
ZA,2020-07-18,1,0,0,1,0
A,2020-07-19,24,24,0,0,0
AB,2020-07-19,0,0,0,0,0
AL,2020-07-19,59,59,0,0,0
AV,2020-07-19,1,1,0,0,0
B,2020-07-19,399,399,0,0,0
BA,2020-07-19,2,2,0,0,0
BI,2020-07-19,50,50,0,0,0
BU,2020-07-19,3,3,0,0,0
C,2020-07-19,5,5,0,0,0
CA,2020-07-19,4,4,0,0,0
CC,2020-07-19,4,4,0,0,0
CE,2020-07-19,0,0,0,0,0
CO,2020-07-19,19,19,0,0,0
CR,2020-07-19,3,3,0,0,0
CS,2020-07-19,14,14,0,0,0
CU,2020-07-19,2,2,0,0,0
GC,2020-07-19,48,48,0,0,0
GI,2020-07-19,29,29,0,0,0
GR,2020-07-19,10,10,0,0,0
GU,2020-07-19,1,1,0,0,0
H,2020-07-19,1,1,0,0,0
HU,2020-07-19,45,45,0,0,0
J,2020-07-19,0,0,0,0,0
L,2020-07-19,147,147,0,0,0
LE,2020-07-19,3,3,0,0,0
LO,2020-07-19,0,0,0,0,0
LU,2020-07-19,1,1,0,0,0
M,2020-07-19,126,122,0,4,0
MA,2020-07-19,15,15,0,0,0
ME,2020-07-19,0,0,0,0,0
MU,2020-07-19,26,26,0,0,0
NA,2020-07-19,51,51,0,0,0
O,2020-07-19,2,2,0,0,0
OR,2020-07-19,1,1,0,0,0
P,2020-07-19,1,1,0,0,0
PM,2020-07-19,5,5,0,0,0
PO,2020-07-19,7,7,0,0,0
S,2020-07-19,5,5,0,0,0
SA,2020-07-19,0,0,0,0,0
SE,2020-07-19,6,6,0,0,0
SG,2020-07-19,4,4,0,0,0
SO,2020-07-19,3,2,0,1,0
SS,2020-07-19,37,37,0,0,0
T,2020-07-19,28,27,0,0,1
TE,2020-07-19,20,20,0,0,0
TF,2020-07-19,5,5,0,0,0
TO,2020-07-19,2,2,0,0,0
V,2020-07-19,45,45,0,0,0
VA,2020-07-19,7,7,0,0,0
